EventCode,EventType,RecordNumber,"_time",action,"anonymized_ComputerName",dest,source,sourcetype,src,user
4624,0,171306831,"1474354145.658",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",cchan
4624,0,1468721855,"1474354145.780",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",lwhite
4624,0,449310401,"1474354145.853",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",croberts
4624,0,1720571084,"1474354145.914",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",mtorres
4624,0,1580878895,"1474354146.099",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",agreen
4624,0,700199957,"1474354146.173",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",rshah
4624,0,517565021,"1474354146.208",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",pbrown
4624,0,1376705610,"1474354146.324",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",cadams
4624,0,1751100594,"1474354146.400",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",tharris
4624,0,2142248169,"1474354146.531",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",swong
4624,0,1894062793,"1474354146.621",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jward
4624,0,1223926532,"1474354146.722",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",lthompson
4624,0,2138889957,"1474354146.865",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",sdas
4624,0,1248010172,"1474354146.933",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",sbaker
4624,0,821667026,"1474354147.045",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",ajames
4624,0,437040949,"1474354147.167",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",smohamed
4624,0,1617689895,"1474354147.203",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",asantos
4624,0,1532689116,"1474354147.311",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",mbaker
4624,0,334678462,"1474354147.447",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",cgreen
4624,0,1021433697,"1474354147.522",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",cbaker
4624,0,1059978447,"1474354147.602",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",mevans
4624,0,58915270,"1474354147.799",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",mhill
4624,0,513334124,"1474354147.879",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",sjames
4624,0,1864404129,"1474354147.969",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",dallen
4624,0,1516712983,"1474354148.049",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bmoore
4624,0,1042774459,"1474354148.177",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",rjain
4624,0,37361640,"1474354148.268",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",cwong
4624,0,1484013672,"1474354148.315",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jwatson
4624,0,1422559285,"1474354148.429",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",kwalker
4624,0,1176404147,"1474354148.510",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",lmoore
4624,0,1325594959,"1474354148.620",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",sevans
4624,0,1062780892,"1474354148.775",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",aramirez
4624,0,2079055717,"1474354148.850",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",llopez
4624,0,1007501137,"1474354148.926",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",rperez
4624,0,170609806,"1474354149.077",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",mcampbell
4624,0,2110085413,"1474354149.148",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",dgreen
4624,0,1385608722,"1474354149.263",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",ahussain
4624,0,1891248078,"1474354149.321",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jbailey
4624,0,1736794738,"1474354149.404",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",krobinson
4624,0,1662387202,"1474354149.538",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",kclark
4624,0,514317633,"1474354149.627",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",dsharma
4624,0,567483657,"1474354149.767",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jbennett
4624,0,1949545039,"1474354149.815",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",klewis
4624,0,436446151,"1474354149.920",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",rharris
4624,0,1789356481,"1474354150.012",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jblack
4624,0,850111667,"1474354150.149",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",smitchell
4624,0,1992268678,"1474354150.255",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jhughes
4624,0,217464287,"1474354150.328",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",skim
4624,0,767062567,"1474354150.415",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jgomez
4624,0,1459935080,"1474354150.597",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",droberts
4624,0,1360378050,"1474354150.608",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",cevans
4624,0,1220589401,"1474354150.764",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",ahill
4624,0,1370984197,"1474354150.887",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",fahmed
4624,0,572605388,"1474354150.963",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",smartinez
4624,0,269475521,"1474354151.085",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",trobinson
4624,0,1618757743,"1474354151.174",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",mhassan
4624,0,670823241,"1474354151.251",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",ctan
4624,0,1194137801,"1474354151.344",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",aadams
4624,0,1080017665,"1474354151.472",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",mmitchell
4624,0,1456205056,"1474354151.532",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",aagarwal
4624,0,1714164710,"1474354151.677",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",mflores
4624,0,683447654,"1474354151.772",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",aroberts
4624,0,1942092278,"1474354151.890",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",lmartinez
4624,0,2046426115,"1474354151.966",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",scarter
4624,0,1606252,"1474354152.090",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",abaker
4624,0,1217078102,"1474354152.137",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jcox
4624,0,811039819,"1474354152.206",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",emartinez
4624,0,663007321,"1474354152.361",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",schan
4624,0,243892385,"1474354152.476",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",gbrown
4624,0,545884530,"1474354152.597",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",dmartinez
4624,0,1984948244,"1474354152.646",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",ksharma
4624,0,1649757895,"1474354152.789",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",aflores
4624,0,952357534,"1474354152.809",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",sparker
4624,0,1640646871,"1474354152.925",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",dhill
4624,0,377335812,"1474354153.090",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",cperez
4624,0,806355761,"1474354153.101",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",slopez
4624,0,452185951,"1474354153.287",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",hpatel
4624,0,1679998142,"1474354153.387",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",cjames
4624,0,1368391569,"1474354153.437",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",mramirez
4624,0,1512562584,"1474354153.556",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jchen
4624,0,1695865247,"1474354153.646",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",sshrestha
4624,0,482171233,"1474354153.711",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",rking
4624,0,2074095106,"1474354153.803",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",kyoung
4624,0,1771388996,"1474354153.931",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",pgupta
4624,0,1763319828,"1474354154.036",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",twalker
4624,0,724263531,"1474354154.101",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",mkelly
4624,0,2052004410,"1474354154.253",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",slim
4624,0,1490356454,"1474354154.333",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jross
4624,0,1619834373,"1474354154.464",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jkhan
4624,0,1865052644,"1474354154.536",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jgray
4624,0,1806682715,"1474354154.656",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",cgonzalez
4624,0,1747407831,"1474354154.738",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",nshah
4624,0,1035699444,"1474354154.809",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",tlewis
4624,0,1999282257,"1474354154.915",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bharris
4624,0,863518123,"1474354155.095",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",dcampbell
4624,0,1649806731,"1474354155.188",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bking
4624,0,1325890076,"1474354155.204",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bclark
4624,0,1733542717,"1474354155.329",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",amalik
4624,0,889763833,"1474354155.447",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jrichardson
4624,0,717368436,"1474354155.550",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",cmitchell
4624,0,779635596,"1474354155.608",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",mnelson
4624,0,163210343,"1474354155.777",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",lharris
4624,0,705441496,"1474354155.839",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",elopez
4624,0,179014538,"1474354155.919",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",sedwards
4624,0,466711824,"1474354156.080",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jfernandez
4624,0,13610056,"1474354156.161",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",smurphy
4624,0,2137507765,"1474354156.221",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jhoward
4624,0,139202873,"1474354156.370",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",rgonzalez
4624,0,1429318155,"1474354156.469",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",dadams
4624,0,8897546,"1474354156.506",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",dbaker
4624,0,302978197,"1474354156.602",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",pjain
4624,0,1218580256,"1474354156.779",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",aallen
4624,0,1359070096,"1474354156.802",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",mmendoza
4624,0,1083670953,"1474354156.970",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",khall
4624,0,1686949776,"1474354157.057",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",sphillips
4624,0,1333437014,"1474354157.148",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",mtan
4624,0,636091153,"1474354157.214",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",rcruz
4624,0,1263183838,"1474354157.315",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",skelly
4624,0,1402854756,"1474354157.452",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",rsantos
4624,0,1649525560,"1474354157.548",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",acampbell
4624,0,1537077883,"1474354157.695",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jpeterson
4624,0,825211875,"1474354157.746",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jreed
4624,0,1694067961,"1474354157.822",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",hahmed
4624,0,1595665271,"1474354157.977",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",ccollins
4624,0,1168867174,"1474354158.078",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",dcarter
4624,0,967127116,"1474354158.187",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",medwards
4624,0,1233434967,"1474354158.292",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",hlee
4624,0,222467985,"1474354158.384",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",mramos
4624,0,57866334,"1474354158.457",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",devans
4624,0,606090564,"1474354158.564",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",cedwards
4624,0,1131706735,"1474354158.664",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jlong
4624,0,1729876789,"1474354158.712",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",lnguyen
4624,0,895016684,"1474354158.844",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",kwright
4624,0,1388399603,"1474354158.912",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",mcollins
4624,0,852492171,"1474354159.012",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",ccarter
4624,0,1319173465,"1474354159.150",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",mphillips
4624,0,880633466,"1474354159.292",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jgonzales
4624,0,653791795,"1474354159.344",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",djames
4624,0,1427795108,"1474354159.408",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bwalker
4624,0,576648813,"1474354159.547",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jprice
4624,0,1014936355,"1474354159.693",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",cnelson
4624,0,1933636161,"1474354159.784",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",amarie
4624,0,402268850,"1474354159.849",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",rlewis
4624,0,1471632999,"1474354159.926",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",sturner
4624,0,1869893143,"1474354160.083",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",tyoung
4624,0,1905831386,"1474354160.115",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",mturner
4624,0,41474237,"1474354160.202",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",ehernandez
4624,0,485159760,"1474354160.352",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",rclark
4624,0,1723484142,"1474354160.470",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",sroy
4624,0,842670587,"1474354160.503",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",tgreen
4624,0,544424731,"1474354160.673",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",tking
4624,0,966812206,"1474354160.725",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",sagarwal
4624,0,1978713940,"1474354160.868",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",mcarter
4624,0,645703329,"1474354160.920",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",snelson
4624,0,1277622847,"1474354161.084",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",adiaz
4624,0,746919620,"1474354161.193",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jrussell
4624,0,413616587,"1474354161.218",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",rwalker
4624,0,1571014223,"1474354161.349",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jnguyen
4624,0,752940910,"1474354161.477",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",agomez
4624,0,191615590,"1474354161.594",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",dmitchell
4624,0,1097648830,"1474354161.613",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",dlopez
4624,0,579943237,"1474354161.770",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",kscott
4624,0,816430842,"1474354161.884",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",srahman
4624,0,1532485658,"1474354161.959",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",mdiaz
4624,0,673400013,"1474354162.066",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",acarter
4624,0,758818538,"1474354162.108",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",scollins
4624,0,316880343,"1474354162.225",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",pshah
4624,0,1839783233,"1474354162.304",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jfoster
4624,0,927668308,"1474354162.438",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",kshah
4624,0,1367634526,"1474354162.566",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",cphillips
4624,0,1812022416,"1474354162.664",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",shussain
4624,0,1451282180,"1474354162.746",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",averma
4624,0,2111695539,"1474354162.883",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",ggarcia
4624,0,170023330,"1474354162.961",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",aevans
4624,0,162399618,"1474354163.065",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",kallen
4624,0,58101283,"1474354163.190",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jng
4624,0,1592562735,"1474354163.285",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",amitchell
4624,0,1521338273,"1474354163.328",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",aramos
4624,0,1978928988,"1474354163.401",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",kgreen
4624,0,858341240,"1474354163.563",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",lwalker
4624,0,916474982,"1474354163.602",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",knguyen
4624,0,761835591,"1474354163.764",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",lhernandez
4624,0,866653887,"1474354163.860",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",tallen
4624,0,449395316,"1474354163.937",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jryan
4624,0,897279059,"1474354164.098",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",tscott
4624,0,992391838,"1474354164.104",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jmorales
4624,0,1957968554,"1474354164.213",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",ryoung
4624,0,999707766,"1474354164.386",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",tclark
4624,0,1258087149,"1474354164.489",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",blewis
4624,0,1287817374,"1474354164.560",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",sstewart
4624,0,1757327853,"1474354164.666",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",cparker
4624,0,1690255756,"1474354164.707",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",cturner
4624,0,1490892513,"1474354164.829",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",smorris
4624,0,1993699307,"1474354164.921",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",ballen
4624,0,77092481,"1474354165.001",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",sislam
4624,0,64337108,"1474354165.119",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",rsanchez
4624,0,1950424000,"1474354165.250",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",mstewart
4624,0,1854186484,"1474354165.346",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",thall
4624,0,1813985090,"1474354165.482",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",amendoza
4624,0,465548389,"1474354165.592",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",twright
4624,0,1055278757,"1474354165.678",failure,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",jrose
