EventCode,"_time",sourcetype,tag,user
4634,"1526485628.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526485544.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526485485.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526485485.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526485364.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526485329.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526485329.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526485329.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526485189.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526485052.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526485052.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526485052.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526484961.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4768,"1526484959.000","WinEventLog:Security","authentication;os;security;windows",alice
4624,"1526484958.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4634,"1526484944.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526484944.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526484832.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526484704.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526484239.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526484093.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526484039.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526483906.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526483866.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526483859.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526483762.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526483762.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526483762.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4768,"1526483624.000","WinEventLog:Security","authentication;os;security;windows",chuck
4634,"1526483534.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526483309.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526483292.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526483292.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526483292.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526483240.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1526483240.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1526483240.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1526483228.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526483226.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526483061.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526482938.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526482900.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4624,"1526482811.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526482631.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1526482592.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526482591.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526482572.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526482414.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526482413.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526482192.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526482052.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526482033.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526481900.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526481900.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526481798.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526481771.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4624,"1526481770.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1526481558.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526481434.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526481433.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526481433.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526481248.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4624,"1526481245.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526481244.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526481123.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526481123.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526481000.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526480999.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526480781.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526480688.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1526479337.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526479135.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526479133.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526479133.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526479132.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526479068.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526479035.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526479026.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4624,"1526478996.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526478968.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526478917.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526478912.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526478784.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526478784.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526478784.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526478784.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526478745.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526478723.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526478584.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526478584.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526478498.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526478496.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526478493.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526478493.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526478493.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526478490.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526478472.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526478432.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526478422.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526478105.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4624,"1526478105.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4624,"1526477223.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4624,"1526477205.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4624,"1526475966.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4648,"1526475966.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4768,"1526475966.000","WinEventLog:Security","authentication;os;security;windows",chuck
4768,"1526475966.000","WinEventLog:Security","authentication;os;security;windows",chuck
4634,"1526475737.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526475420.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1526475417.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526475296.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526475296.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526475293.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526475147.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526474800.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4768,"1526474167.000","WinEventLog:Security","authentication;os;security;windows",chuck
4648,"1526474166.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4648,"1526474166.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4634,"1526473617.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1526473477.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1526473317.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1526473000.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4768,"1526472369.000","WinEventLog:Security","authentication;os;security;windows",alice
4624,"1526472369.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4648,"1526472369.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4768,"1526472369.000","WinEventLog:Security","authentication;os;security;windows",alice
4624,"1526472367.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4624,"1526471626.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4648,"1526471626.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4624,"1526471626.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4768,"1526471261.000","WinEventLog:Security","authentication;os;security;windows",chuck
4634,"1526470774.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1526470597.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526470558.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526470506.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526470505.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526470504.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526470504.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526470503.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526470502.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526470466.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526470466.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4648,"1526470123.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4624,"1526470012.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1526469400.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",alice
4634,"1526469400.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4624,"1526468953.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4768,"1526468953.000","WinEventLog:Security","authentication;os;security;windows",chuck
4768,"1526468953.000","WinEventLog:Security","authentication;os;security;windows",chuck
4634,"1526468209.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4768,"1526468023.000","WinEventLog:Security","authentication;os;security;windows",chuck
4768,"1526467953.000","WinEventLog:Security","authentication;os;security;windows",alice
4634,"1526467748.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",alice
4624,"1526466678.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4634,"1526465948.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",alice
4634,"1526465800.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4624,"1526464790.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4634,"1526464603.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1526464148.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",alice
4634,"1526463564.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4768,"1526463371.000","WinEventLog:Security","authentication;os;security;windows",chuck
4624,"1526463371.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4768,"1526463369.000","WinEventLog:Security","authentication;os;security;windows",chuck
4648,"1526463368.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4634,"1526462908.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526462878.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526462815.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526462800.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1526462800.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4648,"1526462437.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4768,"1526462437.000","WinEventLog:Security","authentication;os;security;windows",alice
4624,"1526461360.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4648,"1526461360.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4634,"1526460997.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1526460997.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1526460548.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4768,"1526460223.000","WinEventLog:Security","authentication;os;security;windows",chuck
4624,"1526459957.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4624,"1526459503.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4768,"1526459503.000","WinEventLog:Security","authentication;os;security;windows",alice
4634,"1526459499.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",alice
4768,"1526459323.000","WinEventLog:Security","authentication;os;security;windows",chuck
4624,"1526458914.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4624,"1526456352.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4648,"1526456023.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4634,"1526455899.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4634,"1526455589.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4768,"1526455001.000","WinEventLog:Security","authentication;os;security;windows",alice
4624,"1526455001.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4768,"1526454636.000","WinEventLog:Security","authentication;os;security;windows",chuck
4768,"1526453205.000","WinEventLog:Security","authentication;os;security;windows",alice
4624,"1526453205.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4634,"1526453199.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",alice
4634,"1526452742.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1526452742.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1526452741.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4768,"1526452298.000","WinEventLog:Security","authentication;os;security;windows",alice
4768,"1526452298.000","WinEventLog:Security","authentication;os;security;windows",alice
4624,"1526452297.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4624,"1526451983.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4768,"1526450502.000","WinEventLog:Security","authentication;os;security;windows",alice
4624,"1526450501.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4624,"1526449628.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4648,"1526449628.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4648,"1526449461.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526449080.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1526449080.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1526448847.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4768,"1526448724.000","WinEventLog:Security","authentication;os;security;windows",chuck
4624,"1526448724.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4634,"1526448377.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1526448377.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1526448237.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4768,"1526447802.000","WinEventLog:Security","authentication;os;security;windows",alice
4624,"1526447802.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4648,"1526447802.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4768,"1526446900.000","WinEventLog:Security","authentication;os;security;windows",alice
4648,"1526446900.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526446899.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",alice
4624,"1526445414.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4624,"1526444663.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4624,"1526444631.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1526444511.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1526444511.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4648,"1526444203.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526441749.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1526441748.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1526441747.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1526441298.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4768,"1526441121.000","WinEventLog:Security","authentication;os;security;windows",alice
4768,"1526440166.000","WinEventLog:Security","authentication;os;security;windows",chuck
4634,"1526439699.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4634,"1526438081.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1526438081.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1526437031.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526436902.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4768,"1526436895.000","WinEventLog:Security","authentication;os;security;windows",alice
4634,"1526435758.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4768,"1526434712.000","WinEventLog:Security","authentication;os;security;windows",alice
4634,"1526434447.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4634,"1526434299.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",alice
4624,"1526434005.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4624,"1526432152.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1526430349.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1526430209.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1526430109.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1526428541.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4648,"1526428093.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526427998.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4634,"1526427146.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1526426738.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1526426207.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526426203.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526426188.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526426049.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526425980.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526425822.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4648,"1526423644.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4768,"1526423644.000","WinEventLog:Security","authentication;os;security;windows",alice
4634,"1526423540.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1526423539.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1526423119.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1526423118.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4768,"1526423051.000","WinEventLog:Security","authentication;os;security;windows",alice
4768,"1526423051.000","WinEventLog:Security","authentication;os;security;windows",alice
4648,"1526423050.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526422987.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4768,"1526421449.000","WinEventLog:Security","authentication;os;security;windows",chuck
4634,"1526420086.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526419955.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526419934.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4624,"1526419933.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1526419512.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4768,"1526418539.000","WinEventLog:Security","authentication;os;security;windows",alice
4624,"1526418539.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4634,"1526418247.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",alice
4624,"1526417711.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1526417660.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4768,"1526416510.000","WinEventLog:Security","authentication;os;security;windows",chuck
4648,"1526416509.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4624,"1526416331.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4768,"1526416331.000","WinEventLog:Security","authentication;os;security;windows",chuck
4634,"1526416298.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4634,"1526416055.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526416055.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526415929.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526415927.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526415905.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526415905.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526415896.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1526415896.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4624,"1526415697.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4648,"1526414713.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4768,"1526414713.000","WinEventLog:Security","authentication;os;security;windows",alice
4648,"1526414695.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4634,"1526414647.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",alice
4634,"1526412734.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1526412514.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1526412417.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1526412287.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1526412225.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1526410481.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1526410084.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526409902.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526409573.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526409436.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526409424.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4768,"1526409160.000","WinEventLog:Security","authentication;os;security;windows",chuck
4624,"1526409159.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4648,"1526409159.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4634,"1526409113.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526409098.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4624,"1526408990.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526408789.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526408485.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526408303.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526408181.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526408118.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526408117.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526408053.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526407852.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526407370.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4648,"1526407370.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4634,"1526407331.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1526407298.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4624,"1526407211.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526407211.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526406738.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526406559.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526406558.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526406543.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526406543.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526406208.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1526405813.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526405813.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1526405561.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1526405383.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1526405383.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4624,"1526405381.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4624,"1526405145.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
