"_time",app,bytes,"bytes_in","bytes_out","src_ip","dest_ip","dest_port",packets,"packets_in","packets_out",duration,first
"2016-11-02T01:39:25.000-0700",ping,204,102,102,"10.83.160.105","184.12.54.186",0,2,1,1,0,184
"2016-11-02T01:39:26.000-0700",ping,204,102,102,"10.83.32.132","185.29.43.200",0,2,1,1,0,185
"2016-11-02T01:39:24.000-0700",ping,204,102,102,"10.83.36.160","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:39:22.000-0700",ping,204,102,102,"10.83.160.47","14.228.112.106",0,2,1,1,0,14
"2016-11-02T01:39:21.000-0700",ping,228,114,114,"10.11.168.28","233.153.154.225",0,2,1,1,0,233
"2016-11-02T01:39:06.000-0700",ping,200,98,102,"10.83.32.94","139.68.67.40",0,2,1,1,0,139
"2016-11-02T01:39:04.000-0700",ping,200,98,102,"10.83.32.125","139.68.67.11",0,2,1,1,0,139
"2016-11-02T01:35:33.000-0700",ping,200,98,102,"10.83.160.163","160.51.175.200",0,2,1,1,0,160
"2016-11-02T01:35:29.000-0700",ping,200,98,102,"10.83.32.121","185.29.43.200",0,2,1,1,0,185
"2016-11-02T01:35:33.000-0700",ping,204,102,102,"10.83.160.229","185.29.43.200",0,2,1,1,0,185
"2016-11-02T01:35:30.000-0700",ping,204,102,102,"10.83.32.59","139.68.67.11",0,2,1,1,0,139
"2016-11-02T01:35:30.000-0700",ping,204,102,102,"10.83.36.201","185.29.43.200",0,2,1,1,0,185
"2016-11-02T01:35:23.000-0700",ping,200,98,102,"10.83.160.229","185.29.43.200",0,2,1,1,0,185
"2016-11-02T01:35:14.000-0700",ping,204,102,102,"10.83.36.186","185.29.43.200",0,2,1,1,0,185
"2016-11-02T01:35:12.000-0700",ping,204,102,102,"10.83.36.174","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:33:55.000-0700",ping,200,98,102,"10.83.32.132","184.12.54.186",0,2,1,1,0,184
"2016-11-02T01:33:53.000-0700",ping,200,98,102,"10.83.160.15","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:33:55.000-0700",ping,204,102,102,"10.83.32.96","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:33:24.000-0700",ping,204,102,102,"10.83.36.249","184.12.54.186",0,2,1,1,0,184
"2016-11-02T01:33:17.000-0700",ping,204,102,102,"10.83.32.127","184.12.54.160",0,2,1,1,0,184
"2016-11-02T01:33:16.000-0700",ping,204,102,102,"10.83.32.44","184.12.54.186",0,2,1,1,0,184
"2016-11-02T01:33:09.000-0700",ping,204,102,102,"10.83.160.243","184.12.54.186",0,2,1,1,0,184
"2016-11-02T01:33:07.000-0700",ping,204,102,102,"10.83.32.125","185.29.43.200",0,2,1,1,0,185
"2016-11-02T01:30:48.000-0700",ping,204,102,102,"10.83.32.121","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:30:46.000-0700",ping,204,102,102,"10.83.160.77","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:30:38.000-0700",ping,204,102,102,"10.83.160.173","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:30:36.000-0700",ping,204,102,102,"10.83.36.86","160.51.175.200",0,2,1,1,0,160
"2016-11-02T01:29:07.000-0700",ping,204,102,102,"10.83.36.93","160.51.175.200",0,2,1,1,0,160
"2016-11-02T01:28:57.000-0700",ping,228,114,114,"10.11.168.28","136.86.125.116",0,2,1,1,0,136
"2016-11-02T01:28:30.000-0700",ping,200,98,102,"10.83.32.2","184.12.54.186",0,2,1,1,0,184
"2016-11-02T01:28:31.000-0700",ping,228,114,114,"10.11.168.28","136.86.125.116",0,2,1,1,0,136
"2016-11-02T01:28:26.000-0700",ping,200,98,102,"10.83.32.92","160.51.175.200",0,2,1,1,0,160
"2016-11-02T01:28:28.000-0700",ping,204,102,102,"10.83.160.243","185.29.43.200",0,2,1,1,0,185
"2016-11-02T01:28:20.000-0700",ping,200,98,102,"10.83.160.116","185.29.43.200",0,2,1,1,0,185
"2016-11-02T01:28:15.000-0700",ping,200,98,102,"10.83.32.44","160.51.175.200",0,2,1,1,0,160
"2016-11-02T01:28:17.000-0700",ping,204,102,102,"10.83.32.92","184.12.54.160",0,2,1,1,0,184
"2016-11-02T01:28:01.000-0700",ping,200,98,102,"10.83.160.77","160.51.175.200",0,2,1,1,0,160
"2016-11-02T01:28:00.000-0700",ping,200,98,102,"10.83.36.161","184.12.54.186",0,2,1,1,0,184
"2016-11-02T01:27:53.000-0700",ping,204,102,102,"10.83.36.94","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:26:01.000-0700",ping,200,98,102,"10.83.160.105","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:26:06.000-0700",ping,204,102,102,"10.83.36.71","182.220.221.82",0,2,1,1,0,182
"2016-11-02T01:26:05.000-0700",ping,204,102,102,"10.83.36.174","184.12.54.186",0,2,1,1,0,184
"2016-11-02T01:26:02.000-0700",ping,204,102,102,"10.83.32.74","160.51.175.200",0,2,1,1,0,160
"2016-11-02T01:26:01.000-0700",ping,204,102,102,"10.83.160.128","60.52.65.114",0,2,1,1,0,60
"2016-11-02T01:26:00.000-0700",ping,204,102,102,"10.188.214.11","42.42.42.8",0,2,1,1,0,42
"2016-11-02T01:25:58.000-0700",ping,204,102,102,"10.83.160.135","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:25:30.000-0700",ping,204,102,102,"10.83.160.214","184.12.54.160",0,2,1,1,0,184
"2016-11-02T01:25:26.000-0700",ping,204,102,102,"10.188.214.11","42.42.42.8",0,2,1,1,0,42
"2016-11-02T01:25:26.000-0700",ping,204,102,102,"10.83.32.59","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:25:26.000-0700",ping,204,102,102,"10.83.32.32","184.12.54.160",0,2,1,1,0,184
"2016-11-02T01:25:23.000-0700",ping,204,102,102,"10.83.32.125","112.60.221.179",0,2,1,1,0,112
"2016-11-02T01:25:21.000-0700",ping,228,114,114,"10.11.168.28","233.153.154.225",0,2,1,1,0,233
"2016-11-02T01:25:21.000-0700",ping,204,102,102,"10.83.32.59","185.29.43.200",0,2,1,1,0,185
"2016-11-02T01:25:14.000-0700",ping,204,102,102,"10.83.160.37","185.29.43.200",0,2,1,1,0,185
"2016-11-02T01:19:47.000-0700",ping,200,98,102,"10.83.36.186","185.29.43.200",0,2,1,1,0,185
"2016-11-02T01:19:45.000-0700",ping,200,98,102,"10.83.36.174","184.12.54.186",0,2,1,1,0,184
"2016-11-02T01:19:42.000-0700",ping,204,102,102,"10.83.32.125","184.12.54.186",0,2,1,1,0,184
"2016-11-02T01:19:40.000-0700",ping,200,98,102,"10.83.160.15","160.51.175.200",0,2,1,1,0,160
"2016-11-02T01:19:41.000-0700",ping,204,102,102,"10.188.214.11","42.42.42.8",0,2,1,1,0,42
"2016-11-02T01:19:36.000-0700",ping,204,102,102,"10.83.32.25","160.51.175.200",0,2,1,1,0,160
"2016-11-02T01:13:10.000-0700",ping,200,98,102,"10.83.160.173","185.29.43.200",0,2,1,1,0,185
"2016-11-02T01:13:05.000-0700",ping,200,98,102,"10.83.32.96","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:11:46.000-0700",ping,200,98,102,"10.83.36.201","184.12.54.186",0,2,1,1,0,184
"2016-11-02T01:11:44.000-0700",ping,200,98,102,"10.83.160.202","184.12.54.160",0,2,1,1,0,184
"2016-11-02T01:11:41.000-0700",ping,200,98,102,"10.83.32.51","185.29.43.200",0,2,1,1,0,185
"2016-11-02T01:09:38.000-0700",ping,204,102,102,"10.83.36.161","160.51.175.200",0,2,1,1,0,160
"2016-11-02T01:09:37.000-0700",ping,204,102,102,"10.83.32.127","160.51.175.200",0,2,1,1,0,160
"2016-11-02T01:09:28.000-0700",ping,114,0,114,"10.11.168.28","189.186.237.217",0,1,0,1,0,189
"2016-11-02T01:05:57.000-0700",ping,204,102,102,"10.83.36.150","184.51.102.136",0,2,1,1,0,184
"2016-11-02T01:05:51.000-0700",ping,204,102,102,"10.83.36.160","185.29.43.200",0,2,1,1,0,185
"2016-11-02T01:05:50.000-0700",ping,204,102,102,"10.83.32.121","185.29.43.200",0,2,1,1,0,185
"2016-11-02T01:05:49.000-0700",ping,204,102,102,"10.83.36.86","184.12.54.160",0,2,1,1,0,184
"2016-11-02T01:05:50.000-0700",ping,204,102,102,"10.83.36.174","184.51.102.106",0,2,1,1,0,184
"2016-11-02T01:05:41.000-0700",ping,204,102,102,"10.83.36.238","185.29.43.200",0,2,1,1,0,185
"2016-11-02T01:04:53.000-0700",ping,204,102,102,"10.83.36.249","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:03:11.000-0700",ping,204,102,102,"10.83.36.201","184.12.54.160",0,2,1,1,0,184
"2016-11-02T01:03:02.000-0700",ping,204,102,102,"10.83.160.214","184.51.102.136",0,2,1,1,0,184
"2016-11-02T01:02:55.000-0700",ping,200,98,102,"10.83.160.163","160.51.175.200",0,2,1,1,0,160
"2016-11-02T01:03:00.000-0700",ping,204,102,102,"10.83.36.230","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:02:58.000-0700",ping,204,102,102,"10.83.36.161","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:02:58.000-0700",ping,204,102,102,"10.83.160.77","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:00:26.000-0700",ping,200,98,102,"10.83.160.173","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:00:25.000-0700",ping,200,98,102,"10.83.36.94","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:00:24.000-0700",ping,114,0,114,"10.11.168.28","189.92.222.74",0,1,0,1,0,189
"2016-11-02T00:57:53.000-0700",ping,204,102,102,"10.83.160.243","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:57:49.000-0700",ping,69,0,69,"10.11.168.81","63.1.62.78",0,1,0,1,0,63
"2016-11-02T00:57:46.000-0700",ping,204,102,102,"10.83.36.215","184.12.54.160",0,2,1,1,0,184
"2016-11-02T00:57:38.000-0700",ping,200,98,102,"10.83.32.132","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:57:34.000-0700",ping,200,98,102,"10.83.32.121","184.51.102.136",0,2,1,1,0,184
"2016-11-02T00:57:41.000-0700",ping,204,102,102,"10.83.160.55","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:55:40.000-0700",ping,228,114,114,"10.11.168.28","136.86.125.116",0,2,1,1,0,136
"2016-11-02T00:55:37.000-0700",ping,204,102,102,"10.83.160.221","160.51.175.200",0,2,1,1,0,160
"2016-11-02T00:55:34.000-0700",ping,204,102,102,"10.83.160.55","185.29.43.200",0,2,1,1,0,185
"2016-11-02T00:55:36.000-0700",ping,204,102,102,"10.83.32.96","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:55:27.000-0700",ping,204,102,102,"10.83.32.96","185.29.43.200",0,2,1,1,0,185
"2016-11-02T00:55:22.000-0700",ping,204,102,102,"10.83.160.214","160.51.175.200",0,2,1,1,0,160
"2016-11-02T00:54:58.000-0700",ping,200,98,102,"10.83.36.160","185.29.43.200",0,2,1,1,0,185
"2016-11-02T00:54:56.000-0700",ping,200,98,102,"10.83.160.214","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:54:50.000-0700",ping,200,98,102,"10.83.160.163","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:54:47.000-0700",ping,200,98,102,"10.83.160.243","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:54:35.000-0700",ping,200,98,102,"10.83.32.94","112.60.221.179",0,2,1,1,0,112
"2016-11-02T00:54:29.000-0700",ping,200,98,102,"10.83.36.193","185.29.43.200",0,2,1,1,0,185
"2016-11-02T00:54:28.000-0700",ping,204,102,102,"10.83.160.202","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:54:27.000-0700",ping,204,102,102,"10.83.160.116","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:52:26.000-0700",ping,204,102,102,"10.83.36.86","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:52:21.000-0700",ping,200,98,102,"10.83.160.15","160.51.175.200",0,2,1,1,0,160
"2016-11-02T00:52:24.000-0700",ping,204,102,102,"10.83.36.69","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:44:43.000-0700",ping,204,102,102,"10.83.160.163","160.51.175.200",0,2,1,1,0,160
"2016-11-02T00:44:31.000-0700",ping,204,102,102,"10.83.160.173","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:44:00.000-0700",ping,200,98,102,"10.83.160.243","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:43:58.000-0700",ping,200,98,102,"10.83.36.174","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:43:57.000-0700",ping,200,98,102,"10.83.32.2","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:43:56.000-0700",ping,200,98,102,"10.83.36.201","185.29.43.200",0,2,1,1,0,185
"2016-11-02T00:43:39.000-0700",ping,204,102,102,"10.83.36.71","185.29.43.200",0,2,1,1,0,185
"2016-11-02T00:43:33.000-0700",ping,204,102,102,"10.83.160.128","160.51.175.200",0,2,1,1,0,160
"2016-11-02T00:42:17.000-0700",ping,200,98,102,"10.83.160.128","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:42:20.000-0700",ping,204,102,102,"10.83.36.201","184.12.54.160",0,2,1,1,0,184
"2016-11-02T00:42:10.000-0700",ping,200,98,102,"10.83.36.230","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:42:16.000-0700",ping,204,102,102,"10.83.36.174","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:42:14.000-0700",ping,204,102,102,"10.83.160.202","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:42:08.000-0700",ping,204,102,102,"10.83.36.160","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:41:45.000-0700",ping,204,102,102,"10.83.36.222","185.29.43.200",0,2,1,1,0,185
"2016-11-02T00:41:41.000-0700",ping,204,102,102,"10.83.36.150","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:41:37.000-0700",ping,204,102,102,"10.83.32.2","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:41:33.000-0700",ping,204,102,102,"10.83.160.202","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:39:47.000-0700",ping,204,102,102,"10.83.160.143","184.12.54.160",0,2,1,1,0,184
"2016-11-02T00:39:44.000-0700",ping,204,102,102,"10.83.160.173","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:39:31.000-0700",ping,204,102,102,"10.83.160.143","184.12.54.160",0,2,1,1,0,184
"2016-11-02T00:36:23.000-0700",ping,204,102,102,"10.83.36.249","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:36:19.000-0700",ping,81,0,81,"10.11.168.81","185.51.118.55",0,1,0,1,0,185
"2016-11-02T00:36:17.000-0700",ping,204,102,102,"10.83.160.63","184.51.102.106",0,2,1,1,0,184
"2016-11-02T00:36:14.000-0700",ping,228,114,114,"10.11.168.28","136.86.125.116",0,2,1,1,0,136
"2016-11-02T00:36:13.000-0700",ping,204,102,102,"10.83.32.127","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:36:11.000-0700",ping,204,102,102,"10.83.36.150","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:34:45.000-0700",ping,204,102,102,"10.83.32.132","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:34:45.000-0700",ping,204,102,102,"10.83.32.25","112.60.221.179",0,2,1,1,0,112
"2016-11-02T00:34:46.000-0700",ping,204,102,102,"10.83.36.222","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:34:33.000-0700",ping,204,102,102,"10.83.160.163","160.51.175.200",0,2,1,1,0,160
"2016-11-02T00:23:32.000-0700",ping,204,102,102,"10.83.160.128","184.12.54.160",0,2,1,1,0,184
"2016-11-02T00:23:31.000-0700",ping,64,0,64,"10.118.84.152","31.125.89.158",0,1,0,1,0,31
"2016-11-02T00:23:27.000-0700",ping,204,102,102,"10.83.36.94","160.51.175.200",0,2,1,1,0,160
"2016-11-02T00:23:24.000-0700",ping,114,0,114,"10.11.168.28","189.186.237.217",0,1,0,1,0,189
"2016-11-02T00:23:10.000-0700",ping,200,98,102,"10.83.36.71","14.228.112.105",0,2,1,1,0,14
"2016-11-02T00:20:16.000-0700",ping,204,102,102,"10.83.36.174","160.51.175.200",0,2,1,1,0,160
"2016-11-02T00:20:15.000-0700",ping,228,114,114,"10.11.168.28","31.31.31.1",0,2,1,1,0,31
"2016-11-02T00:20:11.000-0700",ping,204,102,102,"10.83.36.193","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:20:03.000-0700",ping,200,98,102,"10.83.36.93","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:20:04.000-0700",ping,204,102,102,"10.83.36.150","160.51.175.200",0,2,1,1,0,160
"2016-11-02T00:19:59.000-0700",ping,200,98,102,"10.83.36.86","56.128.160.196",0,2,1,1,0,56
"2016-11-02T00:19:14.000-0700",ping,204,102,102,"10.83.160.86","184.51.102.106",0,2,1,1,0,184
"2016-11-02T00:19:08.000-0700",ping,204,102,102,"10.83.160.229","160.51.175.200",0,2,1,1,0,160
"2016-11-02T00:19:08.000-0700",ping,204,102,102,"10.83.32.123","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:19:00.000-0700",ping,204,102,102,"10.83.32.121","68.156.5.49",0,2,1,1,1,68
"2016-11-02T00:18:58.000-0700",ping,114,0,114,"10.11.168.28","136.86.125.116",0,1,0,1,0,136
"2016-11-02T00:17:54.000-0700",ping,204,102,102,"10.83.32.96","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:17:53.000-0700",ping,204,102,102,"10.83.160.163","185.29.43.200",0,2,1,1,0,185
"2016-11-02T00:17:52.000-0700",ping,204,102,102,"10.83.32.74","160.51.175.200",0,2,1,1,0,160
"2016-11-02T00:17:52.000-0700",ping,204,102,102,"10.83.160.128","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:17:49.000-0700",ping,204,102,102,"10.83.160.221","184.51.102.136",0,2,1,1,0,184
"2016-11-02T00:17:39.000-0700",ping,204,102,102,"10.83.36.238","185.29.43.200",0,2,1,1,0,185
"2016-11-02T00:17:39.000-0700",ping,204,102,102,"10.83.32.51","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:17:38.000-0700",ping,204,102,102,"10.83.36.201","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:17:38.000-0700",ping,204,102,102,"10.188.214.11","42.42.42.8",0,2,1,1,0,42
"2016-11-02T00:17:37.000-0700",ping,204,102,102,"10.83.32.121","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:17:07.000-0700",ping,204,102,102,"10.83.32.127","184.12.54.160",0,2,1,1,0,184
"2016-11-02T00:17:00.000-0700",ping,204,102,102,"10.83.160.194","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:16:20.000-0700",ping,300,60,240,"10.83.180.46","113.204.180.32",0,5,1,4,0,113
"2016-11-02T00:16:20.000-0700",ping,180,0,180,"10.83.180.46","113.68.186.82",0,3,0,3,0,113
"2016-11-02T00:16:19.000-0700",ping,204,102,102,"10.188.214.11","42.42.42.8",0,2,1,1,0,42
"2016-11-02T00:12:51.000-0700",ping,200,98,102,"10.83.36.193","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:12:48.000-0700",ping,114,0,114,"10.11.168.28","136.86.125.116",0,1,0,1,0,136
"2016-11-01T22:30:05.000-0700",ping,102,0,102,"10.83.36.222","184.12.54.186",0,1,0,1,0,184
"2016-11-01T22:30:05.000-0700",ping,204,102,102,"10.83.160.194","160.51.175.200",0,2,1,1,0,160
"2016-11-02T01:10:23.000-0700",ping,204,102,102,"10.83.160.63","160.51.175.200",0,2,1,1,0,160
"2016-11-02T01:09:20.000-0700",ping,200,98,102,"10.83.32.96","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:09:24.000-0700",ping,204,102,102,"10.83.36.186","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:09:24.000-0700",ping,114,0,114,"10.11.168.28","189.92.222.74",0,1,0,1,0,189
"2016-11-02T01:09:17.000-0700",ping,200,98,102,"10.83.32.2","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:09:17.000-0700",ping,204,102,102,"10.83.32.25","112.60.221.210",0,2,1,1,0,112
"2016-11-02T01:06:27.000-0700",ping,228,114,114,"10.11.168.28","185.51.118.22",0,2,1,1,0,185
"2016-11-02T01:06:21.000-0700",ping,228,114,114,"10.11.168.28","233.153.154.225",0,2,1,1,0,233
"2016-11-02T01:06:12.000-0700",ping,200,98,102,"10.83.160.173","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:03:26.000-0700",ping,200,98,102,"10.83.32.132","56.128.61.164",0,2,1,1,0,56
"2016-11-02T01:02:47.000-0700",ping,200,98,102,"10.83.160.77","185.29.43.200",0,2,1,1,0,185
"2016-11-02T01:02:49.000-0700",ping,204,102,102,"10.83.160.163","160.51.175.200",0,2,1,1,0,160
"2016-11-02T01:02:42.000-0700",ping,200,98,102,"10.83.160.221","184.51.102.136",0,2,1,1,0,184
"2016-11-02T01:02:44.000-0700",ping,204,102,102,"10.83.160.116","160.51.175.200",0,2,1,1,0,160
"2016-11-02T01:02:35.000-0700",ping,200,98,102,"10.83.160.37","185.29.43.200",0,2,1,1,0,185
"2016-11-02T01:01:34.000-0700",ping,200,98,102,"10.83.160.163","184.12.54.160",0,2,1,1,0,184
"2016-11-02T00:51:42.000-0700",ping,200,98,102,"10.83.160.55","184.12.54.160",0,2,1,1,0,184
"2016-11-02T00:47:59.000-0700",ping,204,102,102,"10.83.36.94","185.29.43.200",0,2,1,1,0,185
"2016-11-02T00:47:58.000-0700",ping,228,114,114,"10.11.168.28","136.86.125.116",0,2,1,1,0,136
"2016-11-02T00:47:57.000-0700",ping,204,102,102,"10.83.32.25","112.60.221.179",0,2,1,1,0,112
"2016-11-02T00:47:53.000-0700",ping,204,102,102,"10.83.160.229","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:47:50.000-0700",ping,204,102,102,"10.188.214.11","42.42.42.8",0,2,1,1,0,42
"2016-11-02T00:47:47.000-0700",ping,204,102,102,"10.83.160.202","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:47:35.000-0700",ping,200,98,102,"10.83.36.150","160.51.175.200",0,2,1,1,0,160
"2016-11-02T00:47:41.000-0700",ping,204,102,102,"10.83.160.55","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:47:32.000-0700",ping,204,102,102,"10.83.32.25","112.60.221.179",0,2,1,1,0,112
"2016-11-02T00:47:22.000-0700",ping,200,98,102,"10.83.36.215","160.51.175.200",0,2,1,1,0,160
"2016-11-02T00:47:13.000-0700",ping,200,98,102,"10.83.32.92","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:45:54.000-0700",ping,204,102,102,"10.83.160.86","160.51.175.200",0,2,1,1,0,160
"2016-11-02T00:45:52.000-0700",ping,69,0,69,"10.11.168.81","63.1.62.78",0,1,0,1,0,63
"2016-11-02T00:43:17.000-0700",ping,204,102,102,"10.83.32.92","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:43:16.000-0700",ping,204,102,102,"10.83.36.69","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:43:16.000-0700",ping,204,102,102,"10.83.32.2","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:43:15.000-0700",ping,204,102,102,"10.83.36.86","185.29.43.200",0,2,1,1,0,185
"2016-11-02T00:43:13.000-0700",ping,204,102,102,"10.188.214.11","42.42.42.8",0,2,1,1,0,42
"2016-11-02T00:41:34.000-0700",ping,200,98,102,"10.83.36.186","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:40:34.000-0700",ping,200,98,102,"10.83.36.161","160.51.175.200",0,2,1,1,0,160
"2016-11-02T00:40:26.000-0700",ping,200,98,102,"10.83.36.160","185.29.43.200",0,2,1,1,0,185
"2016-11-02T00:40:22.000-0700",ping,200,98,102,"10.83.160.202","160.51.175.200",0,2,1,1,0,160
"2016-11-02T00:37:07.000-0700",ping,204,102,102,"10.83.32.125","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:37:06.000-0700",ping,81,0,81,"10.11.168.81","185.51.118.225",0,1,0,1,0,185
"2016-11-02T00:37:06.000-0700",ping,81,0,81,"10.11.168.81","185.51.118.244",0,1,0,1,0,185
"2016-11-02T00:37:06.000-0700",ping,81,0,81,"10.11.168.81","185.51.118.213",0,1,0,1,0,185
"2016-11-02T00:37:05.000-0700",ping,204,102,102,"10.83.160.30","160.51.175.200",0,2,1,1,0,160
"2016-11-02T00:36:56.000-0700",ping,200,98,102,"10.83.160.128","185.29.43.200",0,2,1,1,0,185
"2016-11-02T00:36:59.000-0700",ping,204,102,102,"10.83.36.186","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:36:59.000-0700",ping,204,102,102,"10.83.36.230","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:36:59.000-0700",ping,81,0,81,"10.11.168.81","185.51.118.224",0,1,0,1,0,185
"2016-11-02T00:36:57.000-0700",ping,228,114,114,"10.11.168.28","185.51.118.22",0,2,1,1,0,185
"2016-11-02T00:36:56.000-0700",ping,81,0,81,"10.11.168.81","185.51.118.194",0,1,0,1,0,185
"2016-11-02T00:36:50.000-0700",ping,200,98,102,"10.83.36.94","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:35:43.000-0700",ping,200,98,102,"10.83.32.25","160.51.175.200",0,2,1,1,0,160
"2016-11-02T00:35:42.000-0700",ping,200,98,102,"10.83.32.127","185.29.43.200",0,2,1,1,0,185
"2016-11-02T00:35:39.000-0700",ping,200,98,102,"10.83.36.93","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:35:37.000-0700",ping,200,98,102,"10.83.36.201","160.51.175.200",0,2,1,1,0,160
"2016-11-02T00:35:27.000-0700",ping,200,98,102,"10.83.36.193","185.29.43.200",0,2,1,1,1,185
"2016-11-02T00:30:24.000-0700",ping,204,102,102,"10.83.160.77","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:30:19.000-0700",ping,204,102,102,"10.83.32.44","184.12.54.160",0,2,1,1,0,184
"2016-11-02T00:30:17.000-0700",ping,204,102,102,"10.83.36.161","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:29:05.000-0700",ping,228,114,114,"10.11.168.28","136.86.125.116",0,2,1,1,0,136
"2016-11-02T00:28:56.000-0700",ping,204,102,102,"10.83.32.74","160.51.175.200",0,2,1,1,0,160
"2016-11-02T00:28:49.000-0700",ping,200,98,102,"10.83.160.37","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:28:53.000-0700",ping,204,102,102,"10.83.160.105","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:28:49.000-0700",ping,204,102,102,"10.83.160.30","185.29.43.200",0,2,1,1,0,185
"2016-11-02T00:28:46.000-0700",ping,204,102,102,"10.83.36.69","185.29.43.200",0,2,1,1,0,185
"2016-11-02T00:28:38.000-0700",ping,200,98,102,"10.83.160.15","56.128.61.164",0,2,1,1,0,56
"2016-11-02T00:28:36.000-0700",ping,204,102,102,"10.83.32.51","184.12.54.186",0,2,1,1,0,184
"2016-11-02T00:28:16.000-0700",ping,200,98,102,"10.83.36.71","14.228.112.105",0,2,1,1,0,14
"2016-11-02T00:28:19.000-0700",ping,204,102,102,"10.83.36.94","184.12.54.160",0,2,1,1,0,184
"2016-11-02T00:28:13.000-0700",ping,204,102,102,"10.83.32.44","185.29.43.200",0,2,1,1,0,185
"2016-11-02T00:28:09.000-0700",ping,204,102,102,"10.83.160.63","185.29.43.200",0,2,1,1,0,185
