"Account_Domain","Account_Name","Authentication_Package",EventCode,"Key_Length","Logon_Process","Logon_Type","New_Logon_Security_ID","Subject_Security_ID",Type,"_time"
SUBSIDIARY1,"fdahdldc_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\fdahdldc_jnkmcac","NULL SID",Information,"1455187962.000"
SUBSIDIARY1,"cnkbkleck_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\cnkbkleck_jnkmcac","NULL SID",Information,"1455187963.000"
SUBSIDIARY1,"flkkp_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\flkkp_jnkmcac","NULL SID",Information,"1455187969.000"
SUBSIDIARY1,"banlpko_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\banlpko_jnkmcac","NULL SID",Information,"1455187981.000"
SUBSIDIARY1,"hcpejnbqh_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\hcpejnbqh_jnkmcac","NULL SID",Information,"1455188047.000"
SUBSIDIARY1,"nalha_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\nalha_jnkmcac","NULL SID",Information,"1455188066.000"
SUBSIDIARY1,"cjmohhkak_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\cjmohhkak_jnkmcac","NULL SID",Information,"1455188067.000"
SUBSIDIARY1,"flhaqhpf_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\flhaqhpf_jnkmcac","NULL SID",Information,"1455188147.000"
SUBSIDIARY1,"mlmdeqhenp_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\mlmdeqhenp_jnkmcac","NULL SID",Information,"1455188173.000"
SUBSIDIARY1,"lcqqoj_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\lcqqoj_jnkmcac","NULL SID",Information,"1455188195.000"
SUBSIDIARY1,"cdcenok_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\cdcenok_jnkmcac","NULL SID",Information,"1455188227.000"
SUBSIDIARY1,"pjjolcf_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\pjjolcf_jnkmcac","NULL SID",Information,"1455188282.000"
SUBSIDIARY1,"qqaml_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\qqaml_jnkmcac","NULL SID",Information,"1455188298.000"
SUBSIDIARY1,"lajbhljh_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\lajbhljh_jnkmcac","NULL SID",Information,"1455188422.000"
SUBSIDIARY1,"jabpfo_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\jabpfo_jnkmcac","NULL SID",Information,"1455188495.000"
SUBSIDIARY1,"pinnmjcbkb_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\pinnmjcbkb_jnkmcac","NULL SID",Information,"1455188621.000"
SUBSIDIARY1,"lkmqqn_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\lkmqqn_jnkmcac","NULL SID",Information,"1455188621.000"
SUBSIDIARY1,"qdnmli_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\qdnmli_jnkmcac","NULL SID",Information,"1455188675.000"
SUBSIDIARY1,"homjap_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\homjap_jnkmcac","NULL SID",Information,"1455188694.000"
SUBSIDIARY1,"qfnkpqi_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\qfnkpqi_jnkmcac","NULL SID",Information,"1455188745.000"
SUBSIDIARY1,"ddkbda_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ddkbda_jnkmcac","NULL SID",Information,"1455188889.000"
SUBSIDIARY1,"kpqaai_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\kpqaai_jnkmcac","NULL SID",Information,"1455188983.000"
SUBSIDIARY1,"ohciipde_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ohciipde_jnkmcac","NULL SID",Information,"1455189024.000"
SUBSIDIARY1,"obhcqaehpqa_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\obhcqaehpqa_jnkmcac","NULL SID",Information,"1455189071.000"
SUBSIDIARY1,"dqomfjlh_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\dqomfjlh_jnkmcac","NULL SID",Information,"1455189118.000"
SUBSIDIARY1,"jnccefcco-nc_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\jnccefcco-nc_jnkmcac","NULL SID",Information,"1455189147.000"
SUBSIDIARY1,"ahmifiadl_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ahmifiadl_jnkmcac","NULL SID",Information,"1455189269.000"
SUBSIDIARY1,"kcnqicm_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\kcnqicm_jnkmcac","NULL SID",Information,"1455189276.000"
SUBSIDIARY1,"hmcmhb_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\hmcmhb_jnkmcac","NULL SID",Information,"1455189279.000"
SUBSIDIARY1,"fcomoidan_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\fcomoidan_jnkmcac","NULL SID",Information,"1455189287.000"
SUBSIDIARY1,"bqlcpbnjop_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\bqlcpbnjop_jnkmcac","NULL SID",Information,"1455189396.000"
MYDOMAIN,nibqjlh,NTLM,4624,128,NtLmSsp,3,"MYDOMAIN\nibqjlh","NULL SID",Information,"1455189423.000"
SUBSIDIARY1,"nomjcaihdiif_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\nomjcaihdiif_jnkmcac","NULL SID",Information,"1455189428.000"
SUBSIDIARY1,"fkccnfcc_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\fkccnfcc_jnkmcac","NULL SID",Information,"1455189436.000"
SUBSIDIARY1,"foibhq_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\foibhq_jnkmcac","NULL SID",Information,"1455189444.000"
SUBSIDIARY1,"ahopmk_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ahopmk_jnkmcac","NULL SID",Information,"1455189514.000"
SUBSIDIARY1,"nipbq_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\nipbq_jnkmcac","NULL SID",Information,"1455189538.000"
SUBSIDIARY1,"flhaqhpf_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\flhaqhpf_jnkmcac","NULL SID",Information,"1455189558.000"
SUBSIDIARY1,"ohmcjna_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ohmcjna_jnkmcac","NULL SID",Information,"1455189565.000"
SUBSIDIARY1,"oddbcjqabae_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\oddbcjqabae_jnkmcac","NULL SID",Information,"1455189572.000"
SUBSIDIARY1,"bdkndkboa_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\bdkndkboa_jnkmcac","NULL SID",Information,"1455189591.000"
SUBSIDIARY1,"cdcenok_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\cdcenok_jnkmcac","NULL SID",Information,"1455189599.000"
SUBSIDIARY1,"ofnmani_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ofnmani_jnkmcac","NULL SID",Information,"1455189601.000"
SUBSIDIARY1,"ofnmani_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ofnmani_jnkmcac","NULL SID",Information,"1455189621.000"
SUBSIDIARY1,"ciqbpajh_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\ciqbpajh_jnkmcac","NULL SID",Information,"1455189657.000"
SUBSIDIARY1,"nqbolf_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\nqbolf_jnkmcac","NULL SID",Information,"1455189816.000"
SUBSIDIARY1,"ffdcimqffc_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ffdcimqffc_jnkmcac","NULL SID",Information,"1455189881.000"
SUBSIDIARY1,"piqhmjhd_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\piqhmjhd_jnkmcac","NULL SID",Information,"1455189984.000"
SUBSIDIARY1,"ipoclebae_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ipoclebae_jnkmcac","NULL SID",Information,"1455190018.000"
MYDOMAIN,"fnf_pem",NTLM,4624,128,NtLmSsp,3,"MYDOMAIN\fnf_pem","NULL SID",Information,"1455190056.000"
SUBSIDIARY1,"odnddkk_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\odnddkk_jnkmcac","NULL SID",Information,"1455190105.000"
SUBSIDIARY1,"cijbjc_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\cijbjc_jnkmcac","NULL SID",Information,"1455190119.000"
SUBSIDIARY1,"nlk_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\nlk_jnkmcac","NULL SID",Information,"1455190121.000"
SUBSIDIARY1,pdckoihoqqknacq,NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\pdckoihoqqknacq","NULL SID",Information,"1455190155.000"
SUBSIDIARY1,"elmpmhh_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\elmpmhh_jnkmcac","NULL SID",Information,"1455190270.000"
SUBSIDIARY1,"ekhcdcbo_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\ekhcdcbo_jnkmcac","NULL SID",Information,"1455190308.000"
SUBSIDIARY1,"qnfj_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\qnfj_jnkmcac","NULL SID",Information,"1455190556.000"
SUBSIDIARY1,"amnppjafn_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\amnppjafn_jnkmcac","NULL SID",Information,"1455190654.000"
SUBSIDIARY1,"adnkieal_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\adnkieal_jnkmcac","NULL SID",Information,"1455190715.000"
SUBSIDIARY1,"ekdiche_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ekdiche_jnkmcac","NULL SID",Information,"1455190792.000"
SUBSIDIARY1,"fmbpanm_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\fmbpanm_jnkmcac","NULL SID",Information,"1455190812.000"
SUBSIDIARY1,"pkjmopn_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\pkjmopn_jnkmcac","NULL SID",Information,"1455190858.000"
SUBSIDIARY1,"fchpqim_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\fchpqim_jnkmcac","NULL SID",Information,"1455190895.000"
SUBSIDIARY1,"ilonjj_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ilonjj_jnkmcac","NULL SID",Information,"1455191045.000"
SUBSIDIARY1,"oiebdabmjdj_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\oiebdabmjdj_jnkmcac","NULL SID",Information,"1455191130.000"
SUBSIDIARY1,"opmllen_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\opmllen_jnkmcac","NULL SID",Information,"1455191147.000"
SUBSIDIARY1,"jpienq_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\jpienq_jnkmcac","NULL SID",Information,"1455191151.000"
SUBSIDIARY1,"oemebk_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\oemebk_jnkmcac","NULL SID",Information,"1455191174.000"
SUBSIDIARY1,"mnam_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\mnam_jnkmcac","NULL SID",Information,"1455191199.000"
SUBSIDIARY1,"hbmjpiqedh_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\hbmjpiqedh_jnkmcac","NULL SID",Information,"1455191245.000"
SUBSIDIARY1,"ckaflodio_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ckaflodio_jnkmcac","NULL SID",Information,"1455191261.000"
SUBSIDIARY1,"fhflombo_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\fhflombo_jnkmcac","NULL SID",Information,"1455191414.000"
SUBSIDIARY1,"lqlil_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\lqlil_jnkmcac","NULL SID",Information,"1455191418.000"
MYDOMAIN,hajbdkb,NTLM,4624,128,NtLmSsp,3,"MYDOMAIN\hajbdkb","NULL SID",Information,"1455191427.000"
SUBSIDIARY1,"hkle_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\hkle_jnkmcac","NULL SID",Information,"1455191430.000"
SUBSIDIARY1,"dajlbp_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\dajlbp_jnkmcac","NULL SID",Information,"1455191465.000"
SUBSIDIARY1,"mdmacokc_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\mdmacokc_jnkmcac","NULL SID",Information,"1455191519.000"
SUBSIDIARY1,"flkkp_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\flkkp_jnkmcac","NULL SID",Information,"1455191572.000"
SUBSIDIARY1,"akebdkc_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\akebdkc_jnkmcac","NULL SID",Information,"1455191572.000"
SUBSIDIARY1,"hcm_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\hcm_jnkmcac","NULL SID",Information,"1455191606.000"
SUBSIDIARY1,"qpnidf_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\qpnidf_jnkmcac","NULL SID",Information,"1455191614.000"
SUBSIDIARY1,"jdljaoip_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\jdljaoip_jnkmcac","NULL SID",Information,"1455191759.000"
SUBSIDIARY1,"fqnml_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\fqnml_jnkmcac","NULL SID",Information,"1455191889.000"
SUBSIDIARY1,"dnbadq_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\dnbadq_jnkmcac","NULL SID",Information,"1455191951.000"
SUBSIDIARY1,"lhhidhkp_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\lhhidhkp_jnkmcac","NULL SID",Information,"1455191968.000"
SUBSIDIARY1,"bkpmhmkd_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\bkpmhmkd_jnkmcac","NULL SID",Information,"1455192043.000"
SUBSIDIARY1,"kbmnnjfk_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\kbmnnjfk_jnkmcac","NULL SID",Information,"1455192061.000"
SUBSIDIARY1,"mjmojqkl_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\mjmojqkl_jnkmcac","NULL SID",Information,"1455192068.000"
SUBSIDIARY1,"bqlcpbnjop_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\bqlcpbnjop_jnkmcac","NULL SID",Information,"1455192069.000"
SUBSIDIARY1,"kimple_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\kimple_jnkmcac","NULL SID",Information,"1455192092.000"
SUBSIDIARY1,"mkbjai_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\mkbjai_jnkmcac","NULL SID",Information,"1455192142.000"
SUBSIDIARY1,"nlendjq_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\nlendjq_jnkmcac","NULL SID",Information,"1455192187.000"
SUBSIDIARY1,"leqqopi_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\leqqopi_jnkmcac","NULL SID",Information,"1455192329.000"
SUBSIDIARY1,"jabpfo_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\jabpfo_jnkmcac","NULL SID",Information,"1455192349.000"
SUBSIDIARY1,"ofdql_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\ofdql_jnkmcac","NULL SID",Information,"1455192417.000"
SUBSIDIARY1,"ddbjn_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ddbjn_jnkmcac","NULL SID",Information,"1455192504.000"
SUBSIDIARY1,"qpeeqqo_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\qpeeqqo_jnkmcac","NULL SID",Information,"1455192507.000"
SUBSIDIARY1,"jompl_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\jompl_jnkmcac","NULL SID",Information,"1455192578.000"
SUBSIDIARY1,"lkfin_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\lkfin_jnkmcac","NULL SID",Information,"1455192603.000"
SUBSIDIARY1,"kpfhe_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\kpfhe_jnkmcac","NULL SID",Information,"1455192606.000"
SUBSIDIARY1,"jlinkfboeh_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\jlinkfboeh_jnkmcac","NULL SID",Information,"1455192781.000"
SUBSIDIARY1,"mbmmmhkcamp_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\mbmmmhkcamp_jnkmcac","NULL SID",Information,"1455192899.000"
SUBSIDIARY1,"bkdkbnfan_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\bkdkbnfan_jnkmcac","NULL SID",Information,"1455193063.000"
SUBSIDIARY1,"cjmohhkak_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\cjmohhkak_jnkmcac","NULL SID",Information,"1455193218.000"
SUBSIDIARY1,"nejqp_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\nejqp_jnkmcac","NULL SID",Information,"1455193358.000"
SUBSIDIARY1,"ffmlpkl_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ffmlpkl_jnkmcac","NULL SID",Information,"1455193366.000"
SUBSIDIARY1,"kqpibedh_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\kqpibedh_jnkmcac","NULL SID",Information,"1455193642.000"
SUBSIDIARY1,"lcimefmqh_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\lcimefmqh_jnkmcac","NULL SID",Information,"1455193651.000"
SUBSIDIARY1,"qkippibcq_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\qkippibcq_jnkmcac","NULL SID",Information,"1455193683.000"
SUBSIDIARY1,"lfahckb_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\lfahckb_jnkmcac","NULL SID",Information,"1455193726.000"
SUBSIDIARY1,"iemdmc_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\iemdmc_jnkmcac","NULL SID",Information,"1455193909.000"
SUBSIDIARY1,"phoppf_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\phoppf_jnkmcac","NULL SID",Information,"1455193933.000"
SUBSIDIARY1,"flek_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\flek_jnkmcac","NULL SID",Information,"1455193970.000"
SUBSIDIARY1,"bmlqeie_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\bmlqeie_jnkmcac","NULL SID",Information,"1455193996.000"
SUBSIDIARY1,"naiqimcqk_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\naiqimcqk_jnkmcac","NULL SID",Information,"1455194046.000"
SUBSIDIARY1,"acihpfn_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\acihpfn_jnkmcac","NULL SID",Information,"1455194068.000"
SUBSIDIARY1,"mooehqml_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\mooehqml_jnkmcac","NULL SID",Information,"1455194084.000"
SUBSIDIARY1,"aqhmhmqb_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\aqhmhmqb_jnkmcac","NULL SID",Information,"1455194117.000"
MYDOMAIN,"fnf_pem",NTLM,4624,128,NtLmSsp,3,"MYDOMAIN\fnf_pem","NULL SID",Information,"1455194272.000"
SUBSIDIARY1,"bjphfo_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\bjphfo_jnkmcac","NULL SID",Information,"1455194280.000"
MYDOMAIN,"fnf_pem",NTLM,4624,128,NtLmSsp,3,"MYDOMAIN\fnf_pem","NULL SID",Information,"1455194340.000"
SUBSIDIARY1,"cjce_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\cjce_jnkmcac","NULL SID",Information,"1455194380.000"
SUBSIDIARY1,"dpjkoekkh_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\dpjkoekkh_jnkmcac","NULL SID",Information,"1455194420.000"
SUBSIDIARY1,"eoodmqd_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\eoodmqd_jnkmcac","NULL SID",Information,"1455194422.000"
SUBSIDIARY1,"cdcenok_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\cdcenok_jnkmcac","NULL SID",Information,"1455194559.000"
SUBSIDIARY1,"cncomf_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\cncomf_jnkmcac","NULL SID",Information,"1455194564.000"
SUBSIDIARY1,"oockdbjqk_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\oockdbjqk_jnkmcac","NULL SID",Information,"1455194689.000"
SUBSIDIARY1,"pjlljiel_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\pjlljiel_jnkmcac","NULL SID",Information,"1455194732.000"
SUBSIDIARY1,"hfioanioh_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\hfioanioh_jnkmcac","NULL SID",Information,"1455194972.000"
SUBSIDIARY1,"fcpcebhkmnhq_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\fcpcebhkmnhq_jnkmcac","NULL SID",Information,"1455195100.000"
SUBSIDIARY1,"qdbneeje_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\qdbneeje_jnkmcac","NULL SID",Information,"1455195137.000"
SUBSIDIARY1,"icdofadk_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\icdofadk_jnkmcac","NULL SID",Information,"1455195238.000"
SUBSIDIARY1,"bodaok_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\bodaok_jnkmcac","NULL SID",Information,"1455195325.000"
SUBSIDIARY1,"pakjn_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\pakjn_jnkmcac","NULL SID",Information,"1455195409.000"
SUBSIDIARY1,"okjenh_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\okjenh_jnkmcac","NULL SID",Information,"1455195459.000"
SUBSIDIARY1,"knkkmnl_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\knkkmnl_jnkmcac","NULL SID",Information,"1455195501.000"
SUBSIDIARY1,"bpbdicp_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\bpbdicp_jnkmcac","NULL SID",Information,"1455195569.000"
SUBSIDIARY3,"ifmmea-bc-f$",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY3\ifmmea-bc-f$","NULL SID",Information,"1455195768.000"
SUBSIDIARY1,"mejf_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\mejf_jnkmcac","NULL SID",Information,"1455195819.000"
SUBSIDIARY1,"dmi_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\dmi_jnkmcac","NULL SID",Information,"1455195853.000"
SUBSIDIARY1,"bkdkbnfan_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\bkdkbnfan_jnkmcac","NULL SID",Information,"1455195874.000"
SUBSIDIARY1,"lchccf_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\lchccf_jnkmcac","NULL SID",Information,"1455195883.000"
SUBSIDIARY1,"ljpahje_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ljpahje_jnkmcac","NULL SID",Information,"1455195892.000"
SUBSIDIARY1,"mbpnlk_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\mbpnlk_jnkmcac","NULL SID",Information,"1455196018.000"
SUBSIDIARY1,"clonddaoq_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\clonddaoq_jnkmcac","NULL SID",Information,"1455196043.000"
SUBSIDIARY1,"mkdmj_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\mkdmj_jnkmcac","NULL SID",Information,"1455196052.000"
SUBSIDIARY1,"fqnml_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\fqnml_jnkmcac","NULL SID",Information,"1455196133.000"
SUBSIDIARY1,"qmoad_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\qmoad_jnkmcac","NULL SID",Information,"1455196151.000"
MYDOMAIN,hajbdkb,NTLM,4624,128,NtLmSsp,3,"MYDOMAIN\hajbdkb","NULL SID",Information,"1455203437.000"
SUBSIDIARY1,"debeim_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\debeim_jnkmcac","NULL SID",Information,"1455196434.000"
SUBSIDIARY1,"cdcenok_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\cdcenok_jnkmcac","NULL SID",Information,"1455196493.000"
SUBSIDIARY1,"lcqqoj_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\lcqqoj_jnkmcac","NULL SID",Information,"1455196572.000"
SUBSIDIARY1,"fbidknp_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\fbidknp_jnkmcac","NULL SID",Information,"1455196585.000"
SUBSIDIARY1,"ikcoqqjkpq_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\ikcoqqjkpq_jnkmcac","NULL SID",Information,"1455196599.000"
SUBSIDIARY1,"aikjkmcjdl_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\aikjkmcjdl_jnkmcac","NULL SID",Information,"1455196705.000"
SUBSIDIARY1,"ajmjieppa_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ajmjieppa_jnkmcac","NULL SID",Information,"1455196720.000"
