"_time",folder,item,user
"1488901700.000",PROPOSALS,"FILE_642","USER_362"
"1488901760.000",PROPOSALS,"FILE_619","USER_362"
"1488901950.000",PROPOSALS,"FILE_610","USER_362"
"1488902001.000",PROPOSALS,"FILE_623","USER_362"
"1488902010.000",PROPOSALS,"FILE_613","USER_362"
"1488902020.000",PROPOSALS,"FILE_600","USER_362"
"1488902040.000",PROPOSALS,"FILE_607","USER_362"
"1488902096.000",PROPOSALS,"FILE_620","USER_362"
"1488902131.000",PROPOSALS,"FILE_633","USER_362"
"1488902160.000",PROPOSALS,"FILE_618","USER_362"
"1488902180.000",PROPOSALS,"FILE_635","USER_362"
"1488902210.000",PROPOSALS,"FILE_628","USER_362"
"1488902277.000",PROPOSALS,"FILE_634","USER_362"
"1488902280.000",PROPOSALS,"FILE_621","USER_362"
"1488902300.000",PROPOSALS,"FILE_630","USER_362"
"1488902310.000",PROPOSALS,"FILE_602","USER_362"
"1488902330.000",PROPOSALS,"FILE_592","USER_362"
"1488902354.000","FOLDER_4","FILE_430","USER_330"
"1488902360.000",PROPOSALS,"FILE_590","USER_362"
"1488902371.000",PROPOSALS,"FILE_605","USER_362"
"1488902372.000",PROPOSALS,"FILE_651","USER_362"
"1488902460.000",PROPOSALS,"FILE_614","USER_362"
"1488902470.000",PROPOSALS,"FILE_591","USER_362"
"1488902490.000",PROPOSALS,"FILE_626","USER_362"
"1488902494.000",PROPOSALS,"FILE_596","USER_362"
"1488902540.000",PROPOSALS,"FILE_594","USER_362"
"1488902560.000",PROPOSALS,"FILE_648","USER_362"
"1488902624.000",PROPOSALS,"FILE_603","USER_362"
"1488902630.000",PROPOSALS,"FILE_599","USER_362"
"1488902651.000",PROPOSALS,"FILE_624","USER_362"
"1488902660.000",PROPOSALS,"FILE_625","USER_362"
"1488908809.000","FOLDER_4","FILE_144","USER_317"
"1488908960.000","FOLDER_4","FILE_306","USER_285"
"1488909017.000","FOLDER_4","FILE_322","USER_277"
"1488909444.000","FOLDER_4","FILE_322","USER_334"
"1488910832.000","FOLDER_4","FILE_82","USER_44"
"1488911500.000",PROPOSALS,"FILE_513","USER_112"
"1488913470.000",PROPOSALS,"FILE_513","USER_112"
"1488914715.000","FOLDER_29","FILE_302","USER_96"
"1488915148.000","FOLDER_4","FILE_81","USER_44"
"1488916017.000","FOLDER_4","FILE_130","USER_342"
"1488916922.000",PROPOSALS,"FILE_467","USER_350"
"1488917307.000",PROPOSALS,"FILE_513","USER_112"
"1488919003.000","FOLDER_4","FILE_108","USER_354"
"1488919419.000",PROPOSALS,"FILE_513","USER_112"
"1488921727.000","FOLDER_4","FILE_102","USER_70"
"1488921872.000","FOLDER_4","FILE_49","USER_188"
"1488922220.000","FOLDER_4","FILE_716","USER_342"
"1488922228.000","FOLDER_4","FILE_716","USER_342"
"1488924458.000","FOLDER_13","FILE_187","USER_362"
"1488924608.000","FOLDER_4","FILE_350","USER_253"
"1488928209.000",PROPOSALS,"FILE_513","USER_112"
"1488929111.000","FOLDER_4","FILE_49","USER_81"
"1488930015.000",PROPOSALS,"FILE_513","USER_112"
"1488931425.000",PROPOSALS,"FILE_513","USER_112"
"1488932279.000","FOLDER_13","FILE_165","USER_362"
"1488932412.000","FOLDER_13","FILE_170","USER_362"
"1488933402.000","FOLDER_13","FILE_169","USER_71"
"1488934415.000","FOLDER_13","FILE_188","USER_295"
"1488934470.000","FOLDER_13","FILE_166","USER_295"
"1488934534.000","FOLDER_13","FILE_310","USER_295"
"1488934633.000","FOLDER_13","FILE_190","USER_295"
"1488934840.000","FOLDER_13","FILE_156","USER_295"
"1488936766.000",PROPOSALS,"FILE_585","USER_362"
"1488937380.000","FOLDER_4","FILE_670","USER_139"
"1488939452.000","FOLDER_4","FILE_93","USER_169"
"1488939529.000","FOLDER_4","FILE_667","USER_300"
"1488939530.000","FOLDER_4","FILE_667","USER_300"
"1488944594.000","FOLDER_4","FILE_103","USER_195"
"1488955062.000","FOLDER_4","FILE_192","USER_282"
"1488958282.000",PROPOSALS,"FILE_513","USER_112"
"1488960615.000","FOLDER_4","FILE_322","USER_262"
"1488961323.000","FOLDER_13","FILE_399","USER_275"
"1488966099.000",PROPOSALS,"FILE_583","USER_362"
"1488966119.000",PROPOSALS,"FILE_584","USER_362"
"1488966122.000",PROPOSALS,"FILE_579","USER_362"
"1488966279.000",PROPOSALS,"FILE_586","USER_362"
"1488966339.000",PROPOSALS,"FILE_577","USER_362"
"1488966369.000",PROPOSALS,"FILE_578","USER_362"
"1488966399.000",PROPOSALS,"FILE_581","USER_362"
"1488966550.000",PROPOSALS,"FILE_587","USER_362"
"1488966589.000",PROPOSALS,"FILE_580","USER_362"
"1488966599.000",PROPOSALS,"FILE_336","USER_362"
"1488966609.000",PROPOSALS,"FILE_582","USER_362"
"1488972578.000","FOLDER_4","FILE_57","USER_222"
"1488972600.000","FOLDER_4","FILE_58","USER_222"
"1488975445.000",PROPOSALS,"FILE_352","USER_122"
"1488976791.000","FOLDER_4","FILE_128","USER_117"
"1488980126.000","FOLDER_4","FILE_706","USER_288"
"1488985040.000","FOLDER_4","FILE_684","USER_342"
"1488986583.000",PROPOSALS,"FILE_639","USER_362"
"1488986605.000",PROPOSALS,"FILE_645","USER_362"
"1488986633.000",PROPOSALS,"FILE_615","USER_362"
"1488986643.000",PROPOSALS,"FILE_655","USER_362"
"1488986713.000",PROPOSALS,"FILE_589","USER_362"
"1488986723.000",PROPOSALS,"FILE_631","USER_362"
"1488986733.000",PROPOSALS,"FILE_629","USER_362"
"1488986773.000",PROPOSALS,"FILE_597","USER_362"
"1488986793.000",PROPOSALS,"FILE_611","USER_362"
"1488986823.000",PROPOSALS,"FILE_644","USER_362"
"1488987513.000",PROPOSALS,"FILE_632","USER_362"
"1488987523.000",PROPOSALS,"FILE_608","USER_362"
"1488987533.000",PROPOSALS,"FILE_643","USER_362"
"1488987555.000",PROPOSALS,"FILE_640","USER_362"
"1488987563.000",PROPOSALS,"FILE_654","USER_362"
"1488987584.000",PROPOSALS,"FILE_637","USER_362"
"1488987644.000",PROPOSALS,"FILE_647","USER_362"
"1488987653.000",PROPOSALS,"FILE_598","USER_362"
"1488987675.000",PROPOSALS,"FILE_646","USER_362"
"1488987723.000",PROPOSALS,"FILE_595","USER_362"
"1488987743.000",PROPOSALS,"FILE_609","USER_362"
"1488987753.000",PROPOSALS,"FILE_617","USER_362"
"1488987754.000",PROPOSALS,"FILE_601","USER_362"
"1488987784.000",PROPOSALS,"FILE_653","USER_362"
"1488987793.000",PROPOSALS,"FILE_606","USER_362"
"1488987803.000",PROPOSALS,"FILE_593","USER_362"
"1488987813.000",PROPOSALS,"FILE_649","USER_362"
"1488987823.000",PROPOSALS,"FILE_616","USER_362"
"1488987824.000",PROPOSALS,"FILE_622","USER_362"
"1488987843.000",PROPOSALS,"FILE_656","USER_362"
"1488987873.000",PROPOSALS,"FILE_650","USER_362"
"1488987893.000",PROPOSALS,"FILE_641","USER_362"
"1488987963.000",PROPOSALS,"FILE_636","USER_362"
"1488987993.000",PROPOSALS,"FILE_652","USER_362"
"1488988003.000",PROPOSALS,"FILE_627","USER_362"
"1488988033.000",PROPOSALS,"FILE_612","USER_362"
"1488988103.000",PROPOSALS,"FILE_642","USER_362"
"1488988163.000",PROPOSALS,"FILE_619","USER_362"
"1488988353.000",PROPOSALS,"FILE_610","USER_362"
"1488988404.000",PROPOSALS,"FILE_623","USER_362"
"1488988413.000",PROPOSALS,"FILE_613","USER_362"
"1488988422.000",PROPOSALS,"FILE_600","USER_362"
"1488988453.000",PROPOSALS,"FILE_607","USER_362"
"1488988503.000",PROPOSALS,"FILE_620","USER_362"
"1488988542.000",PROPOSALS,"FILE_633","USER_362"
"1488988563.000",PROPOSALS,"FILE_618","USER_362"
"1488988583.000",PROPOSALS,"FILE_635","USER_362"
"1488988613.000",PROPOSALS,"FILE_628","USER_362"
"1488988662.000","FOLDER_13","FILE_398","USER_337"
"1488988682.000",PROPOSALS,"FILE_634","USER_362"
"1488988684.000",PROPOSALS,"FILE_621","USER_362"
"1488988703.000",PROPOSALS,"FILE_630","USER_362"
"1488988712.000",PROPOSALS,"FILE_602","USER_362"
"1488988733.000",PROPOSALS,"FILE_592","USER_362"
"1488988762.000",PROPOSALS,"FILE_590","USER_362"
"1488988783.000",PROPOSALS,"FILE_605","USER_362"
"1488988784.000",PROPOSALS,"FILE_651","USER_362"
"1488988862.000",PROPOSALS,"FILE_614","USER_362"
"1488988873.000",PROPOSALS,"FILE_591","USER_362"
"1488988892.000",PROPOSALS,"FILE_626","USER_362"
"1488988904.000",PROPOSALS,"FILE_596","USER_362"
"1488988942.000",PROPOSALS,"FILE_594","USER_362"
"1488988963.000",PROPOSALS,"FILE_648","USER_362"
"1488989034.000",PROPOSALS,"FILE_603","USER_362"
"1488989037.000",PROPOSALS,"FILE_599","USER_362"
"1488989062.000",PROPOSALS,"FILE_624","USER_362"
"1488989069.000",PROPOSALS,"FILE_625","USER_362"
"1488989790.000","FOLDER_13","FILE_156","USER_309"
"1488990079.000","FOLDER_13","FILE_169","USER_309"
"1488990225.000","FOLDER_13","FILE_310","USER_309"
"1488992808.000","FOLDER_4","FILE_688","USER_219"
"1488993659.000",PROPOSALS,"FILE_513","USER_112"
"1488993668.000","FOLDER_4","FILE_291","USER_342"
"1488994346.000","FOLDER_4","FILE_153","USER_8"
"1488995505.000","FOLDER_24","FILE_658","USER_96"
"1488995598.000","","","USER_96"
"1488995824.000","","","USER_96"
"1488995825.000","","","USER_96"
"1488997193.000","FOLDER_4","FILE_82","USER_44"
"1489007821.000","FOLDER_4","FILE_307","USER_62"
"1489008860.000","FOLDER_4","FILE_59","USER_160"
"1489009909.000","FOLDER_4","FILE_49","USER_142"
"1489010870.000","FOLDER_13","FILE_187","USER_362"
"1489011336.000",PROPOSALS,"FILE_517","USER_177"
"1489012215.000","FOLDER_4","FILE_340","USER_32"
"1489012241.000","FOLDER_4","FILE_340","USER_32"
"1489017842.000",PROPOSALS,"FILE_518","USER_273"
"1489018691.000","FOLDER_13","FILE_165","USER_362"
"1489018809.000","FOLDER_4","FILE_719","USER_180"
"1489018835.000","FOLDER_13","FILE_170","USER_362"
"1489022211.000",PROPOSALS,"FILE_513","USER_112"
"1489023183.000",PROPOSALS,"FILE_585","USER_362"
"1489023659.000","FOLDER_13","FILE_358","USER_319"
"1489024485.000","FOLDER_13","FILE_357","USER_154"
"1489025565.000","FOLDER_13","FILE_191","USER_154"
"1489051423.000","FOLDER_4","FILE_386","USER_25"
"1489052502.000",PROPOSALS,"FILE_583","USER_362"
"1489052522.000",PROPOSALS,"FILE_584","USER_362"
"1489052533.000",PROPOSALS,"FILE_579","USER_362"
"1489052682.000",PROPOSALS,"FILE_586","USER_362"
"1489052742.000",PROPOSALS,"FILE_577","USER_362"
"1489052772.000",PROPOSALS,"FILE_578","USER_362"
"1489052802.000",PROPOSALS,"FILE_581","USER_362"
"1489052952.000",PROPOSALS,"FILE_587","USER_362"
"1489052992.000",PROPOSALS,"FILE_580","USER_362"
"1489053002.000",PROPOSALS,"FILE_336","USER_362"
"1489053012.000",PROPOSALS,"FILE_582","USER_362"
"1489059186.000","FOLDER_4","FILE_386","USER_222"
"1489059257.000","FOLDER_4","FILE_58","USER_222"
"1489071967.000","FOLDER_13","FILE_225","USER_269"
"1489072133.000","FOLDER_4","FILE_435","USER_21"
"1489072438.000","FOLDER_4","FILE_130","USER_342"
"1489072986.000",PROPOSALS,"FILE_639","USER_362"
"1489073016.000",PROPOSALS,"FILE_645","USER_362"
"1489073036.000",PROPOSALS,"FILE_615","USER_362"
"1489073046.000",PROPOSALS,"FILE_655","USER_362"
"1489073116.000",PROPOSALS,"FILE_589","USER_362"
"1489073126.000",PROPOSALS,"FILE_631","USER_362"
"1489073141.000",PROPOSALS,"FILE_629","USER_362"
"1489073176.000",PROPOSALS,"FILE_597","USER_362"
"1489073196.000",PROPOSALS,"FILE_611","USER_362"
"1489073226.000",PROPOSALS,"FILE_644","USER_362"
"1489073898.000",PROPOSALS,"FILE_604","USER_362"
"1489073918.000",PROPOSALS,"FILE_632","USER_362"
"1489073925.000",PROPOSALS,"FILE_608","USER_362"
"1489073935.000",PROPOSALS,"FILE_643","USER_362"
"1489073965.000",PROPOSALS,"FILE_640","USER_362"
"1489073966.000",PROPOSALS,"FILE_654","USER_362"
"1489073995.000",PROPOSALS,"FILE_637","USER_362"
"1489074055.000",PROPOSALS,"FILE_598","USER_362"
"1489074056.000",PROPOSALS,"FILE_647","USER_362"
"1489074085.000",PROPOSALS,"FILE_646","USER_362"
"1489074125.000",PROPOSALS,"FILE_595","USER_362"
"1489074146.000",PROPOSALS,"FILE_609","USER_362"
"1489074155.000",PROPOSALS,"FILE_617","USER_362"
"1489074166.000",PROPOSALS,"FILE_601","USER_362"
"1489074195.000",PROPOSALS,"FILE_653","USER_362"
"1489074205.000",PROPOSALS,"FILE_606","USER_362"
"1489074206.000",PROPOSALS,"FILE_593","USER_362"
"1489074215.000",PROPOSALS,"FILE_649","USER_362"
"1489074225.000",PROPOSALS,"FILE_616","USER_362"
"1489074236.000",PROPOSALS,"FILE_622","USER_362"
"1489074245.000",PROPOSALS,"FILE_656","USER_362"
"1489074275.000",PROPOSALS,"FILE_650","USER_362"
"1489074295.000",PROPOSALS,"FILE_641","USER_362"
"1489074366.000",PROPOSALS,"FILE_636","USER_362"
"1489074395.000",PROPOSALS,"FILE_652","USER_362"
"1489074406.000",PROPOSALS,"FILE_627","USER_362"
"1489074496.000",PROPOSALS,"FILE_638","USER_362"
"1489074505.000",PROPOSALS,"FILE_642","USER_362"
"1489074565.000",PROPOSALS,"FILE_619","USER_362"
"1489074755.000",PROPOSALS,"FILE_610","USER_362"
"1489074815.000",PROPOSALS,"FILE_623","USER_362"
"1489074816.000",PROPOSALS,"FILE_613","USER_362"
"1489074825.000",PROPOSALS,"FILE_600","USER_362"
"1489074905.000",PROPOSALS,"FILE_620","USER_362"
"1489074945.000",PROPOSALS,"FILE_633","USER_362"
"1489074985.000",PROPOSALS,"FILE_635","USER_362"
"1489075015.000",PROPOSALS,"FILE_628","USER_362"
"1489075085.000",PROPOSALS,"FILE_634","USER_362"
"1489075095.000",PROPOSALS,"FILE_621","USER_362"
"1489075105.000",PROPOSALS,"FILE_630","USER_362"
"1489075115.000",PROPOSALS,"FILE_602","USER_362"
"1489075136.000",PROPOSALS,"FILE_592","USER_362"
"1489075165.000",PROPOSALS,"FILE_590","USER_362"
"1489075185.000",PROPOSALS,"FILE_605","USER_362"
"1489075198.000",PROPOSALS,"FILE_651","USER_362"
"1489075266.000",PROPOSALS,"FILE_614","USER_362"
"1489075275.000",PROPOSALS,"FILE_591","USER_362"
"1489075295.000",PROPOSALS,"FILE_626","USER_362"
"1489075327.000",PROPOSALS,"FILE_596","USER_362"
"1489075338.000","FOLDER_5","FILE_312","USER_96"
"1489075342.000","FOLDER_5","FILE_62","USER_96"
"1489075345.000","FOLDER_5","FILE_221","USER_96"
"1489075345.000",PROPOSALS,"FILE_594","USER_362"
"1489075365.000",PROPOSALS,"FILE_648","USER_362"
"1489075445.000",PROPOSALS,"FILE_599","USER_362"
"1489075450.000",PROPOSALS,"FILE_603","USER_362"
"1489075475.000",PROPOSALS,"FILE_624","USER_362"
"1489075477.000",PROPOSALS,"FILE_625","USER_362"
"1489075633.000",PROPOSALS,"FILE_221","USER_291"
"1489076848.000",PROPOSALS,"FILE_218","USER_291"
"1489078282.000","FOLDER_4","FILE_109","USER_178"
"1489081737.000","FOLDER_4","FILE_67","USER_263"
"1489082386.000","FOLDER_4","FILE_67","USER_263"
"1489083955.000",PROPOSALS,"FILE_519","USER_177"
"1489084138.000",PROPOSALS,"FILE_665","USER_291"
"1489084143.000",PROPOSALS,"FILE_666","USER_291"
"1489084566.000","FOLDER_4","FILE_199","USER_206"
"1489084784.000",PROPOSALS,"FILE_66",jsmith
"1489087237.000",PROPOSALS,"FILE_520","USER_193"
"1489087267.000",PROPOSALS,"FILE_525","USER_7"
"1489087500.000",PROPOSALS,"FILE_521","USER_347"
"1489087501.000",PROPOSALS,"FILE_522","USER_347"
"1489088454.000",PROPOSALS,"FILE_523","USER_311"
"1489089406.000",PROPOSALS,"FILE_524","USER_51"
"1489090249.000","FOLDER_9","FILE_126","USER_96"
"1489091253.000","FOLDER_4","FILE_141","USER_339"
"1489093357.000","FOLDER_4","FILE_341","USER_32"
"1489094859.000","FOLDER_4","FILE_207","USER_342"
"1489095140.000","FOLDER_4","FILE_207","USER_342"
"1489096509.000","FOLDER_20","FILE_588","USER_96"
"1489096877.000","","","USER_96"
"1489097088.000","","","USER_96"
"1489097089.000","","","USER_96"
"1489097090.000","","","USER_96"
"1489097091.000","","","USER_96"
"1489097092.000","","","USER_96"
"1489097285.000","FOLDER_13","FILE_187","USER_362"
"1489097503.000","","","USER_96"
"1489097595.000","","","USER_96"
"1489097598.000","","","USER_96"
"1489097600.000","","","USER_96"
"1489100510.000","FOLDER_4","FILE_389","USER_261"
"1489105119.000","FOLDER_13","FILE_165","USER_362"
"1489105253.000","FOLDER_13","FILE_170","USER_362"
"1489107335.000","FOLDER_13","FILE_169","USER_182"
"1489107562.000","FOLDER_13","FILE_191","USER_182"
"1489107567.000","FOLDER_13","FILE_357","USER_182"
"1489107579.000","FOLDER_13","FILE_310","USER_182"
"1489107585.000","FOLDER_13","FILE_156","USER_182"
"1489108403.000","FOLDER_4","FILE_49","USER_312"
"1489108494.000","FOLDER_4","FILE_668","USER_191"
"1489109596.000",PROPOSALS,"FILE_585","USER_362"
"1489110787.000","FOLDER_13","FILE_191","USER_110"
"1489110791.000","FOLDER_13","FILE_191","USER_110"
"1489138905.000",PROPOSALS,"FILE_583","USER_362"
"1489138925.000",PROPOSALS,"FILE_584","USER_362"
"1489138936.000",PROPOSALS,"FILE_579","USER_362"
"1489139085.000",PROPOSALS,"FILE_586","USER_362"
"1489139145.000",PROPOSALS,"FILE_577","USER_362"
"1489139175.000",PROPOSALS,"FILE_578","USER_362"
"1489139205.000",PROPOSALS,"FILE_581","USER_362"
"1489139355.000",PROPOSALS,"FILE_587","USER_362"
"1489139395.000",PROPOSALS,"FILE_580","USER_362"
"1489139405.000",PROPOSALS,"FILE_336","USER_362"
"1489139415.000",PROPOSALS,"FILE_582","USER_362"
"1489144325.000",PROPOSALS,"FILE_23","USER_132"
"1489153635.000","FOLDER_13","FILE_158","USER_42"
"1489157745.000","FOLDER_13","FILE_191","USER_91"
"1489157760.000","FOLDER_13","FILE_191","USER_91"
"1489157775.000","FOLDER_13","FILE_357","USER_91"
"1489157781.000","FOLDER_13","FILE_158","USER_91"
"1489157786.000","FOLDER_13","FILE_169","USER_91"
"1489157792.000","FOLDER_13","FILE_359","USER_91"
"1489157798.000","FOLDER_13","FILE_358","USER_91"
"1489157804.000","FOLDER_13","FILE_184","USER_91"
"1489157809.000","FOLDER_13","FILE_310","USER_91"
"1489157814.000","FOLDER_13","FILE_156","USER_91"
"1489157820.000","FOLDER_13","FILE_399","USER_91"
"1489157824.000","FOLDER_13","FILE_188","USER_91"
"1489157829.000","FOLDER_13","FILE_398","USER_91"
"1489157835.000","FOLDER_13","FILE_397","USER_91"
"1489157839.000","FOLDER_13","FILE_166","USER_91"
"1489159389.000",PROPOSALS,"FILE_639","USER_362"
"1489159419.000",PROPOSALS,"FILE_645","USER_362"
"1489159439.000",PROPOSALS,"FILE_615","USER_362"
"1489159449.000",PROPOSALS,"FILE_655","USER_362"
"1489159519.000",PROPOSALS,"FILE_589","USER_362"
"1489159530.000",PROPOSALS,"FILE_631","USER_362"
"1489159549.000",PROPOSALS,"FILE_629","USER_362"
"1489159582.000",PROPOSALS,"FILE_597","USER_362"
"1489159599.000",PROPOSALS,"FILE_611","USER_362"
"1489159628.000",PROPOSALS,"FILE_644","USER_362"
"1489160130.000","FOLDER_13","FILE_186","USER_154"
"1489160310.000",PROPOSALS,"FILE_604","USER_362"
"1489160328.000",PROPOSALS,"FILE_632","USER_362"
"1489160330.000",PROPOSALS,"FILE_608","USER_362"
"1489160338.000",PROPOSALS,"FILE_643","USER_362"
"1489160368.000",PROPOSALS,"FILE_640","USER_362"
"1489160379.000",PROPOSALS,"FILE_654","USER_362"
"1489160398.000",PROPOSALS,"FILE_637","USER_362"
"1489160458.000",PROPOSALS,"FILE_598","USER_362"
"1489160469.000",PROPOSALS,"FILE_647","USER_362"
"1489160488.000",PROPOSALS,"FILE_646","USER_362"
"1489160529.000",PROPOSALS,"FILE_595","USER_362"
"1489160558.000",PROPOSALS,"FILE_617","USER_362"
"1489160560.000",PROPOSALS,"FILE_609","USER_362"
"1489160568.000",PROPOSALS,"FILE_601","USER_362"
"1489160598.000",PROPOSALS,"FILE_653","USER_362"
"1489160608.000",PROPOSALS,"FILE_593","USER_362"
"1489160610.000",PROPOSALS,"FILE_606","USER_362"
"1489160618.000",PROPOSALS,"FILE_649","USER_362"
"1489160628.000",PROPOSALS,"FILE_616","USER_362"
"1489160648.000",PROPOSALS,"FILE_622","USER_362"
"1489160649.000",PROPOSALS,"FILE_656","USER_362"
"1489160680.000",PROPOSALS,"FILE_650","USER_362"
"1489160698.000",PROPOSALS,"FILE_641","USER_362"
"1489160768.000",PROPOSALS,"FILE_636","USER_362"
"1489160798.000",PROPOSALS,"FILE_652","USER_362"
"1489160818.000",PROPOSALS,"FILE_627","USER_362"
"1489160838.000",PROPOSALS,"FILE_612","USER_362"
"1489160893.000","","","USER_96"
"1489160894.000","","","USER_96"
"1489160896.000","","","USER_96"
"1489160897.000","","","USER_96"
"1489160897.000","","","USER_96"
"1489160898.000","","","USER_96"
"1489160898.000",PROPOSALS,"FILE_638","USER_362"
"1489160908.000",PROPOSALS,"FILE_642","USER_362"
"1489160968.000",PROPOSALS,"FILE_619","USER_362"
"1489161083.000","FOLDER_13","FILE_155","USER_154"
"1489161158.000",PROPOSALS,"FILE_610","USER_362"
"1489161221.000",PROPOSALS,"FILE_613","USER_362"
"1489161228.000",PROPOSALS,"FILE_600","USER_362"
"1489161258.000",PROPOSALS,"FILE_607","USER_362"
"1489161308.000",PROPOSALS,"FILE_620","USER_362"
"1489161348.000",PROPOSALS,"FILE_633","USER_362"
"1489161369.000",PROPOSALS,"FILE_618","USER_362"
"1489161388.000",PROPOSALS,"FILE_635","USER_362"
"1489161418.000",PROPOSALS,"FILE_628","USER_362"
"1489161488.000",PROPOSALS,"FILE_634","USER_362"
"1489161498.000",PROPOSALS,"FILE_621","USER_362"
"1489161500.000","FOLDER_4","FILE_1","USER_3"
"1489161508.000",PROPOSALS,"FILE_630","USER_362"
"1489161518.000",PROPOSALS,"FILE_602","USER_362"
"1489161538.000",PROPOSALS,"FILE_592","USER_362"
"1489161568.000",PROPOSALS,"FILE_590","USER_362"
"1489161588.000",PROPOSALS,"FILE_605","USER_362"
"1489161610.000",PROPOSALS,"FILE_651","USER_362"
"1489161668.000",PROPOSALS,"FILE_614","USER_362"
"1489161678.000",PROPOSALS,"FILE_591","USER_362"
"1489161691.000","FOLDER_4","FILE_684","USER_342"
"1489161698.000",PROPOSALS,"FILE_626","USER_362"
"1489161739.000",PROPOSALS,"FILE_596","USER_362"
"1489161748.000",PROPOSALS,"FILE_594","USER_362"
"1489161770.000",PROPOSALS,"FILE_648","USER_362"
"1489161848.000",PROPOSALS,"FILE_599","USER_362"
"1489161862.000",PROPOSALS,"FILE_603","USER_362"
"1489161878.000",PROPOSALS,"FILE_624","USER_362"
"1489161890.000",PROPOSALS,"FILE_625","USER_362"
"1489162785.000",PROPOSALS,"FILE_73","USER_291"
"1489166110.000","FOLDER_4","FILE_723","USER_232"
"1489167231.000",PROPOSALS,"FILE_526","USER_355"
"1489167783.000","FOLDER_4","FILE_361","USER_44"
"1489167799.000","FOLDER_4","FILE_88","USER_44"
"1489169042.000",PROPOSALS,"FILE_572","USER_25"
"1489169192.000",PROPOSALS,"FILE_572","USER_25"
"1489169765.000","FOLDER_4","FILE_1","USER_342"
"1489170062.000",PROPOSALS,"FILE_572","USER_25"
"1489177021.000","FOLDER_4","FILE_715","USER_179"
"1489183694.000","FOLDER_13","FILE_187","USER_362"
"1489186115.000",PROPOSALS,"FILE_527","USER_177"
"1489191545.000","FOLDER_13","FILE_165","USER_362"
"1489191670.000","FOLDER_13","FILE_170","USER_362"
"1489196007.000",PROPOSALS,"FILE_585","USER_362"
"1489201449.000","FOLDER_4","FILE_684","USER_342"
"1489225308.000",PROPOSALS,"FILE_583","USER_362"
"1489225328.000",PROPOSALS,"FILE_584","USER_362"
"1489225348.000",PROPOSALS,"FILE_579","USER_362"
"1489225488.000",PROPOSALS,"FILE_586","USER_362"
"1489225548.000",PROPOSALS,"FILE_577","USER_362"
"1489225578.000",PROPOSALS,"FILE_578","USER_362"
"1489225607.000",PROPOSALS,"FILE_581","USER_362"
"1489225758.000",PROPOSALS,"FILE_587","USER_362"
"1489225798.000",PROPOSALS,"FILE_580","USER_362"
"1489225808.000",PROPOSALS,"FILE_336","USER_362"
"1489225818.000",PROPOSALS,"FILE_582","USER_362"
"1489245791.000",PROPOSALS,"FILE_639","USER_362"
"1489245821.000",PROPOSALS,"FILE_645","USER_362"
"1489245841.000",PROPOSALS,"FILE_615","USER_362"
"1489245851.000",PROPOSALS,"FILE_655","USER_362"
"1489245921.000",PROPOSALS,"FILE_589","USER_362"
"1489245941.000",PROPOSALS,"FILE_631","USER_362"
"1489245951.000",PROPOSALS,"FILE_629","USER_362"
"1489245991.000",PROPOSALS,"FILE_597","USER_362"
"1489246001.000",PROPOSALS,"FILE_611","USER_362"
"1489246031.000",PROPOSALS,"FILE_644","USER_362"
"1489246722.000",PROPOSALS,"FILE_604","USER_362"
"1489246732.000",PROPOSALS,"FILE_632","USER_362"
"1489246741.000",PROPOSALS,"FILE_608","USER_362"
"1489246744.000",PROPOSALS,"FILE_643","USER_362"
"1489246771.000",PROPOSALS,"FILE_640","USER_362"
"1489246791.000",PROPOSALS,"FILE_654","USER_362"
"1489246801.000",PROPOSALS,"FILE_637","USER_362"
"1489246861.000",PROPOSALS,"FILE_598","USER_362"
"1489246881.000",PROPOSALS,"FILE_647","USER_362"
"1489246891.000",PROPOSALS,"FILE_646","USER_362"
"1489246941.000",PROPOSALS,"FILE_595","USER_362"
"1489246961.000",PROPOSALS,"FILE_617","USER_362"
"1489246971.000",PROPOSALS,"FILE_601","USER_362"
"1489246972.000",PROPOSALS,"FILE_609","USER_362"
"1489247001.000",PROPOSALS,"FILE_653","USER_362"
"1489247011.000",PROPOSALS,"FILE_593","USER_362"
"1489247021.000",PROPOSALS,"FILE_606","USER_362"
"1489247022.000",PROPOSALS,"FILE_649","USER_362"
"1489247031.000",PROPOSALS,"FILE_616","USER_362"
"1489247051.000",PROPOSALS,"FILE_622","USER_362"
"1489247061.000",PROPOSALS,"FILE_656","USER_362"
"1489247091.000",PROPOSALS,"FILE_650","USER_362"
"1489247101.000",PROPOSALS,"FILE_641","USER_362"
"1489247171.000",PROPOSALS,"FILE_636","USER_362"
"1489247201.000",PROPOSALS,"FILE_652","USER_362"
"1489247221.000",PROPOSALS,"FILE_627","USER_362"
"1489247241.000",PROPOSALS,"FILE_612","USER_362"
"1489247301.000",PROPOSALS,"FILE_638","USER_362"
"1489247311.000",PROPOSALS,"FILE_642","USER_362"
"1489247371.000",PROPOSALS,"FILE_619","USER_362"
"1489247561.000",PROPOSALS,"FILE_610","USER_362"
"1489247631.000",PROPOSALS,"FILE_623","USER_362"
"1489247632.000",PROPOSALS,"FILE_613","USER_362"
"1489247633.000",PROPOSALS,"FILE_600","USER_362"
"1489247661.000",PROPOSALS,"FILE_607","USER_362"
"1489247711.000",PROPOSALS,"FILE_620","USER_362"
"1489247751.000",PROPOSALS,"FILE_633","USER_362"
